m,se,region,glm,contrast,timepoint
0.00889951841721814,0.0146210834406976,DRN,GLM_04.1b,contr_1,7.196428571428571
0.0107531815883956,0.0148560906076035,DRN,GLM_04.1b,contr_1,7.2857142857142865
0.0125130887598219,0.0150639416191749,DRN,GLM_04.1b,contr_1,7.375
0.0141531694293014,0.0152386056776306,DRN,GLM_04.1b,contr_1,7.4642857142857135
0.0156506734110532,0.0153751424832502,DRN,GLM_04.1b,contr_1,7.553571428571429
0.0169941265059127,0.0154716812131037,DRN,GLM_04.1b,contr_1,7.642857142857142
0.0181744603343455,0.0155286159340393,DRN,GLM_04.1b,contr_1,7.732142857142858
0.0191891045404772,0.0155477492256924,DRN,GLM_04.1b,contr_1,7.821428571428571
0.0200418497439283,0.0155315606086516,DRN,GLM_04.1b,contr_1,7.9107142857142865
0.0207357666128081,0.015483125482216,DRN,GLM_04.1b,contr_1,8
