m,se,region,glm,contrast,timepoint
0.0042152406657984,0.0147844435282351,DRN,GLM_0S5.4,contr_1,-2
0.00674228820926983,0.0150087657191382,DRN,GLM_0S5.4,contr_1,-1.9107142857142858
0.00933241819190929,0.0151925650002506,DRN,GLM_0S5.4,contr_1,-1.8214285714285714
0.0119387163076127,0.0153318350052688,DRN,GLM_0S5.4,contr_1,-1.7321428571428572
0.0145245739270733,0.0154241511322434,DRN,GLM_0S5.4,contr_1,-1.6428571428571428
0.0170548570675737,0.0154705190200514,DRN,GLM_0S5.4,contr_1,-1.5535714285714286
0.0194832807891276,0.0154738173674248,DRN,GLM_0S5.4,contr_1,-1.4642857142857144
0.0217560287396186,0.0154388227539296,DRN,GLM_0S5.4,contr_1,-1.375
0.0238250613004931,0.0153714952919436,DRN,GLM_0S5.4,contr_1,-1.2857142857142858
0.0256496807068591,0.0152796638053361,DRN,GLM_0S5.4,contr_1,-1.1964285714285714
0.0271910689017222,0.0151744012665047,DRN,GLM_0S5.4,contr_1,-1.1071428571428572
0.0284133293475003,0.0150677355973859,DRN,GLM_0S5.4,contr_1,-1.0178571428571428
0.0292942421535863,0.0149705910360679,DRN,GLM_0S5.4,contr_1,-0.9285714285714286
0.0298225458206932,0.0148926493517354,DRN,GLM_0S5.4,contr_1,-0.8392857142857142
0.0299963982805939,0.0148422949303233,DRN,GLM_0S5.4,contr_1,-0.75
0.0298239134622717,0.014825153641532,DRN,GLM_0S5.4,contr_1,-0.6607142857142858
0.0293162085088214,0.0148443818594415,DRN,GLM_0S5.4,contr_1,-0.5714285714285716
0.028492773296535,0.0148999772655621,DRN,GLM_0S5.4,contr_1,-0.4821428571428572
0.0273818236181181,0.0149882851831864,DRN,GLM_0S5.4,contr_1,-0.3928571428571428
0.0260174693780941,0.0151038757215241,DRN,GLM_0S5.4,contr_1,-0.3035714285714284
0.0244442475732699,0.0152403819748439,DRN,GLM_0S5.4,contr_1,-0.2142857142857142
0.0227060374404115,0.0153887748074909,DRN,GLM_0S5.4,contr_1,-0.125
0.0208470840644125,0.0155364390945284,DRN,GLM_0S5.4,contr_1,-0.03571428571428581
0.0189026390397969,0.015669158984375,DRN,GLM_0S5.4,contr_1,0.05357142857142838
0.016899849923013,0.0157722423888186,DRN,GLM_0S5.4,contr_1,0.1428571428571428
0.0148669365420305,0.0158320450687726,DRN,GLM_0S5.4,contr_1,0.2321428571428572
0.0128437297938491,0.0158379081400781,DRN,GLM_0S5.4,contr_1,0.3214285714285716
0.0108777521114728,0.0157827877403995,DRN,GLM_0S5.4,contr_1,0.4107142857142856
0.00901297961833725,0.0156625577196885,DRN,GLM_0S5.4,contr_1,0.5
0.00728978686360223,0.0154758620811658,DRN,GLM_0S5.4,contr_1,0.5892857142857144
0.00575197281049422,0.0152237757628741,DRN,GLM_0S5.4,contr_1,0.6785714285714284
0.00444110564250183,0.0149110404526542,DRN,GLM_0S5.4,contr_1,0.7678571428571432
0.00338507462902062,0.0145475846465853,DRN,GLM_0S5.4,contr_1,0.8571428571428568
