m,se,region,glm,contrast,timepoint
0.0168464198293899,0.0137441460626197,MS,GLM_0S7.1,contr_1,4.428571428571429
0.0157798820568544,0.0140201213812015,MS,GLM_0S7.1,contr_1,4.517857142857143
0.0147089011573812,0.0143041949807658,MS,GLM_0S7.1,contr_1,4.607142857142857
0.0136443222870031,0.014579403802491,MS,GLM_0S7.1,contr_1,4.696428571428571
0.0126016431906313,0.0148310212123989,MS,GLM_0S7.1,contr_1,4.7857142857142865
0.0116072970861968,0.015046902753419,MS,GLM_0S7.1,contr_1,4.875
0.0106913420064154,0.0152167591564375,MS,GLM_0S7.1,contr_1,4.9642857142857135
0.00988413576809711,0.0153336784685526,MS,GLM_0S7.1,contr_1,5.053571428571429
0.00921265788967517,0.0153941276034798,MS,GLM_0S7.1,contr_1,5.142857142857143
0.00869285314727336,0.015398334138177,MS,GLM_0S7.1,contr_1,5.232142857142857
0.00833784826306363,0.0153487504502109,MS,GLM_0S7.1,contr_1,5.321428571428571
0.00816231200045297,0.0152496063745533,MS,GLM_0S7.1,contr_1,5.4107142857142865
0.00818276578250071,0.0151054618849708,MS,GLM_0S7.1,contr_1,5.5
0.00841230309074629,0.0149208657926356,MS,GLM_0S7.1,contr_1,5.5892857142857135
0.00885868011910873,0.0147007244751785,MS,GLM_0S7.1,contr_1,5.678571428571429
0.00952849214776142,0.0144502107747105,MS,GLM_0S7.1,contr_1,5.767857142857143
0.0104196737038766,0.0141768492619793,MS,GLM_0S7.1,contr_1,5.857142857142857
0.0115170080417197,0.013890350545354,MS,GLM_0S7.1,contr_1,5.946428571428571
0.0127989147237546,0.0136001155346614,MS,GLM_0S7.1,contr_1,6.0357142857142865
0.0142349455447206,0.0133161328513795,MS,GLM_0S7.1,contr_1,6.125
0.0157915395467408,0.0130474499078246,MS,GLM_0S7.1,contr_1,6.2142857142857135
0.0174371581277497,0.01280146847123,MS,GLM_0S7.1,contr_1,6.303571428571429
0.0191458549496915,0.0125833144787863,MS,GLM_0S7.1,contr_1,6.392857142857142
0.0209015426790665,0.0123946081706016,MS,GLM_0S7.1,contr_1,6.482142857142858
0.0226837902927393,0.0122353682987184,MS,GLM_0S7.1,contr_1,6.571428571428571
0.0244607055499027,0.0121045827631222,MS,GLM_0S7.1,contr_1,6.6607142857142865
0.0261966119933381,0.0119989886149291,MS,GLM_0S7.1,contr_1,6.75
0.0278562963871647,0.0119131113836612,MS,GLM_0S7.1,contr_1,6.8392857142857135
0.0294068253319796,0.0118407959391432,MS,GLM_0S7.1,contr_1,6.928571428571429
0.0308203163641562,0.0117768217729259,MS,GLM_0S7.1,contr_1,7.017857142857142
0.0320731003814123,0.01171751337153,MS,GLM_0S7.1,contr_1,7.107142857142858
0.0331407754230167,0.0116609878950372,MS,GLM_0S7.1,contr_1,7.196428571428571
0.0339978743098922,0.0116074275127373,MS,GLM_0S7.1,contr_1,7.2857142857142865
0.0346222915594782,0.0115580812640365,MS,GLM_0S7.1,contr_1,7.375
0.0349970868126659,0.0115147084940886,MS,GLM_0S7.1,contr_1,7.4642857142857135
0.0351066389792251,0.0114798002758986,MS,GLM_0S7.1,contr_1,7.553571428571429
0.0349406734284584,0.0114569129468816,MS,GLM_0S7.1,contr_1,7.642857142857142
0.0345013757128062,0.0114507729801404,MS,GLM_0S7.1,contr_1,7.732142857142858
0.0337986159733554,0.0114652176179818,MS,GLM_0S7.1,contr_1,7.821428571428571
0.0328507377462297,0.0115028549701153,MS,GLM_0S7.1,contr_1,7.9107142857142865
0.031680983411517503,0.0115646173219728,MS,GLM_0S7.1,contr_1,8
