subject,mu_val_graph,switch_rate,facet_label
111,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
111,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
111,0.16468950546,0,(i) Pursue-sw. [5-pt]
111,0.3593379018193548,20,(i) Pursue-sw. [5-pt]
111,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
111,1.644259112370861,0,(i) Pursue-sw. [5-pt]
112,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
112,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
112,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
112,-0.5856741508481013,7.142857142857144,(i) Pursue-sw. [5-pt]
112,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
112,0.16468950546,0,(i) Pursue-sw. [5-pt]
112,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
112,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
112,1.644259112370861,0,(i) Pursue-sw. [5-pt]
114,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
114,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
114,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
114,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
114,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
114,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
114,0.16468950546,0,(i) Pursue-sw. [5-pt]
114,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
114,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
114,1.644259112370861,0,(i) Pursue-sw. [5-pt]
115,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
115,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
115,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
115,0.16468950546,0,(i) Pursue-sw. [5-pt]
115,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
115,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
115,1.644259112370861,0,(i) Pursue-sw. [5-pt]
116,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
116,-1.2868295825320513,14.285714285714288,(i) Pursue-sw. [5-pt]
116,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
116,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
116,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
116,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
116,0.16468950546,0,(i) Pursue-sw. [5-pt]
116,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
116,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
116,1.644259112370861,0,(i) Pursue-sw. [5-pt]
117,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
117,-1.2868295825320513,33.333333333333336,(i) Pursue-sw. [5-pt]
117,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
117,-0.5856741508481013,55.55555555555556,(i) Pursue-sw. [5-pt]
117,-0.4924754548095238,25,(i) Pursue-sw. [5-pt]
117,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
117,0.16468950546,50,(i) Pursue-sw. [5-pt]
117,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
117,0.8230736380551724,50,(i) Pursue-sw. [5-pt]
117,1.644259112370861,0,(i) Pursue-sw. [5-pt]
118,-1.4551546219736842,28.57142857142857,(i) Pursue-sw. [5-pt]
118,-0.8472280202275863,30.76923076923077,(i) Pursue-sw. [5-pt]
118,-0.5856741508481013,100,(i) Pursue-sw. [5-pt]
118,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
118,0.16468950546,21.428571428571427,(i) Pursue-sw. [5-pt]
118,0.8230736380551724,20,(i) Pursue-sw. [5-pt]
118,1.644259112370861,33.333333333333336,(i) Pursue-sw. [5-pt]
119,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
119,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
119,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
119,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
119,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
119,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
119,0.16468950546,0,(i) Pursue-sw. [5-pt]
119,0.3593379018193548,10,(i) Pursue-sw. [5-pt]
119,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
119,1.644259112370861,0,(i) Pursue-sw. [5-pt]
121,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
121,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
121,-0.5856741508481013,20,(i) Pursue-sw. [5-pt]
121,-0.4924754548095238,8.333333333333332,(i) Pursue-sw. [5-pt]
121,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
121,0.16468950546,14.285714285714288,(i) Pursue-sw. [5-pt]
121,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
121,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
121,1.644259112370861,0,(i) Pursue-sw. [5-pt]
122,-1.4551546219736842,50,(i) Pursue-sw. [5-pt]
122,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
122,-0.8472280202275863,11.11111111111111,(i) Pursue-sw. [5-pt]
122,-0.3773912735333333,5.555555555555554,(i) Pursue-sw. [5-pt]
122,0.16468950546,0,(i) Pursue-sw. [5-pt]
122,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
122,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
122,1.644259112370861,0,(i) Pursue-sw. [5-pt]
123,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
123,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
123,-0.8472280202275863,12.5,(i) Pursue-sw. [5-pt]
123,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
123,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
123,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
123,0.16468950546,0,(i) Pursue-sw. [5-pt]
123,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
123,0.8230736380551724,12.5,(i) Pursue-sw. [5-pt]
123,1.644259112370861,0,(i) Pursue-sw. [5-pt]
124,-1.4551546219736842,100,(i) Pursue-sw. [5-pt]
124,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
124,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
124,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
124,-0.4924754548095238,14.285714285714288,(i) Pursue-sw. [5-pt]
124,0.16468950546,8.333333333333332,(i) Pursue-sw. [5-pt]
124,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
124,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
124,1.644259112370861,0,(i) Pursue-sw. [5-pt]
125,-1.4551546219736842,12.5,(i) Pursue-sw. [5-pt]
125,-1.2868295825320513,25,(i) Pursue-sw. [5-pt]
125,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
125,-0.5856741508481013,25,(i) Pursue-sw. [5-pt]
125,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
125,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
125,0.16468950546,0,(i) Pursue-sw. [5-pt]
125,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
125,0.8230736380551724,14.285714285714288,(i) Pursue-sw. [5-pt]
125,1.644259112370861,0,(i) Pursue-sw. [5-pt]
126,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
126,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
126,-0.8472280202275863,33.333333333333336,(i) Pursue-sw. [5-pt]
126,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
126,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
126,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
126,0.16468950546,0,(i) Pursue-sw. [5-pt]
126,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
126,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
126,1.644259112370861,0,(i) Pursue-sw. [5-pt]
128,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
128,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
128,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
128,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
128,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
128,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
128,0.16468950546,0,(i) Pursue-sw. [5-pt]
128,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
128,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
128,1.644259112370861,0,(i) Pursue-sw. [5-pt]
130,-1.4551546219736842,0,(i) Pursue-sw. [5-pt]
130,-1.2868295825320513,9.09090909090909,(i) Pursue-sw. [5-pt]
130,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
130,-0.5856741508481013,14.285714285714288,(i) Pursue-sw. [5-pt]
130,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
130,0.16468950546,0,(i) Pursue-sw. [5-pt]
130,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
130,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
130,1.644259112370861,0,(i) Pursue-sw. [5-pt]
131,-1.4551546219736842,33.333333333333336,(i) Pursue-sw. [5-pt]
131,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
131,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
131,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
131,-0.4924754548095238,14.285714285714288,(i) Pursue-sw. [5-pt]
131,-0.3773912735333333,9.09090909090909,(i) Pursue-sw. [5-pt]
131,0.16468950546,33.333333333333336,(i) Pursue-sw. [5-pt]
131,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
131,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
131,1.644259112370861,0,(i) Pursue-sw. [5-pt]
132,-1.4551546219736842,33.333333333333336,(i) Pursue-sw. [5-pt]
132,-1.2868295825320513,0,(i) Pursue-sw. [5-pt]
132,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
132,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
132,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
132,-0.3773912735333333,0,(i) Pursue-sw. [5-pt]
132,0.16468950546,0,(i) Pursue-sw. [5-pt]
132,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
132,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
132,1.644259112370861,0,(i) Pursue-sw. [5-pt]
133,-1.4551546219736842,20,(i) Pursue-sw. [5-pt]
133,-0.8472280202275863,9.09090909090909,(i) Pursue-sw. [5-pt]
133,-0.5856741508481013,0,(i) Pursue-sw. [5-pt]
133,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
133,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
133,0.8230736380551724,0,(i) Pursue-sw. [5-pt]
133,1.644259112370861,12.5,(i) Pursue-sw. [5-pt]
135,-1.2868295825320513,33.333333333333336,(i) Pursue-sw. [5-pt]
135,-0.8472280202275863,0,(i) Pursue-sw. [5-pt]
135,-0.4924754548095238,0,(i) Pursue-sw. [5-pt]
135,-0.3773912735333333,9.09090909090909,(i) Pursue-sw. [5-pt]
135,0.16468950546,0,(i) Pursue-sw. [5-pt]
135,0.3593379018193548,0,(i) Pursue-sw. [5-pt]
135,0.8230736380551724,11.11111111111111,(i) Pursue-sw. [5-pt]
135,1.644259112370861,12.5,(i) Pursue-sw. [5-pt]
103,-1.4551546219736842,8.333333333333332,(ii) Reject-sw. [5-pt]
103,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
103,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
103,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
103,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
103,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
103,0.16468950546,0,(ii) Reject-sw. [5-pt]
103,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
103,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
103,1.644259112370861,0,(ii) Reject-sw. [5-pt]
104,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
104,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
104,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
104,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
104,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
104,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
104,0.16468950546,0,(ii) Reject-sw. [5-pt]
104,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
104,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
104,1.644259112370861,0,(ii) Reject-sw. [5-pt]
105,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
105,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
105,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
105,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
105,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
105,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
105,0.16468950546,0,(ii) Reject-sw. [5-pt]
105,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
105,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
105,1.644259112370861,0,(ii) Reject-sw. [5-pt]
106,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
106,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
106,-0.8472280202275863,NA,(ii) Reject-sw. [5-pt]
106,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
106,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
106,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
106,0.16468950546,0,(ii) Reject-sw. [5-pt]
106,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
106,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
106,1.644259112370861,0,(ii) Reject-sw. [5-pt]
107,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
107,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
107,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
107,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
107,0.16468950546,0,(ii) Reject-sw. [5-pt]
107,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
107,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
107,1.644259112370861,0,(ii) Reject-sw. [5-pt]
109,-1.4551546219736842,18.181818181818183,(ii) Reject-sw. [5-pt]
109,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
109,-0.5856741508481013,33.333333333333336,(ii) Reject-sw. [5-pt]
109,-0.4924754548095238,25,(ii) Reject-sw. [5-pt]
109,-0.3773912735333333,27.27272727272727,(ii) Reject-sw. [5-pt]
109,0.16468950546,0,(ii) Reject-sw. [5-pt]
109,0.3593379018193548,42.857142857142854,(ii) Reject-sw. [5-pt]
109,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
109,1.644259112370861,20,(ii) Reject-sw. [5-pt]
110,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
110,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
110,-0.8472280202275863,25,(ii) Reject-sw. [5-pt]
110,-0.5856741508481013,9.090909090909088,(ii) Reject-sw. [5-pt]
110,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
110,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
110,0.16468950546,0,(ii) Reject-sw. [5-pt]
110,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
110,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
110,1.644259112370861,0,(ii) Reject-sw. [5-pt]
111,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
111,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
111,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
111,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
111,-0.4924754548095238,7.142857142857144,(ii) Reject-sw. [5-pt]
111,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
111,0.16468950546,0,(ii) Reject-sw. [5-pt]
111,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
111,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
111,1.644259112370861,0,(ii) Reject-sw. [5-pt]
112,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
112,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
112,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
112,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
112,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
112,0.16468950546,0,(ii) Reject-sw. [5-pt]
112,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
112,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
112,1.644259112370861,0,(ii) Reject-sw. [5-pt]
114,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
114,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
114,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
114,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
114,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
114,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
114,0.16468950546,0,(ii) Reject-sw. [5-pt]
114,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
114,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
114,1.644259112370861,0,(ii) Reject-sw. [5-pt]
115,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
115,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
115,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
115,0.16468950546,0,(ii) Reject-sw. [5-pt]
115,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
115,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
115,1.644259112370861,0,(ii) Reject-sw. [5-pt]
116,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
116,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
116,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
116,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
116,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
116,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
116,0.16468950546,0,(ii) Reject-sw. [5-pt]
116,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
116,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
116,1.644259112370861,0,(ii) Reject-sw. [5-pt]
117,-1.4551546219736842,25,(ii) Reject-sw. [5-pt]
117,-1.2868295825320513,16.666666666666668,(ii) Reject-sw. [5-pt]
117,-0.8472280202275863,50,(ii) Reject-sw. [5-pt]
117,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
117,-0.4924754548095238,50,(ii) Reject-sw. [5-pt]
117,-0.3773912735333333,16.666666666666668,(ii) Reject-sw. [5-pt]
117,0.16468950546,0,(ii) Reject-sw. [5-pt]
117,0.3593379018193548,40,(ii) Reject-sw. [5-pt]
117,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
117,1.644259112370861,0,(ii) Reject-sw. [5-pt]
118,-1.4551546219736842,25,(ii) Reject-sw. [5-pt]
118,-0.8472280202275863,25,(ii) Reject-sw. [5-pt]
118,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
118,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
118,0.16468950546,30.76923076923077,(ii) Reject-sw. [5-pt]
118,0.8230736380551724,20,(ii) Reject-sw. [5-pt]
118,1.644259112370861,66.66666666666666,(ii) Reject-sw. [5-pt]
119,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
119,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
119,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
119,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
119,-0.4924754548095238,16.666666666666664,(ii) Reject-sw. [5-pt]
119,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
119,0.16468950546,0,(ii) Reject-sw. [5-pt]
119,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
119,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
119,1.644259112370861,0,(ii) Reject-sw. [5-pt]
121,-1.4551546219736842,12.5,(ii) Reject-sw. [5-pt]
121,-1.2868295825320513,NA,(ii) Reject-sw. [5-pt]
121,-0.5856741508481013,20,(ii) Reject-sw. [5-pt]
121,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
121,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
121,0.16468950546,0,(ii) Reject-sw. [5-pt]
121,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
121,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
121,1.644259112370861,0,(ii) Reject-sw. [5-pt]
122,-1.4551546219736842,25,(ii) Reject-sw. [5-pt]
122,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
122,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
122,-0.3773912735333333,5.555555555555554,(ii) Reject-sw. [5-pt]
122,0.16468950546,0,(ii) Reject-sw. [5-pt]
122,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
122,0.8230736380551724,11.111111111111109,(ii) Reject-sw. [5-pt]
122,1.644259112370861,0,(ii) Reject-sw. [5-pt]
123,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
123,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
123,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
123,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
123,-0.4924754548095238,33.333333333333336,(ii) Reject-sw. [5-pt]
123,-0.3773912735333333,50,(ii) Reject-sw. [5-pt]
123,0.16468950546,0,(ii) Reject-sw. [5-pt]
123,0.3593379018193548,20,(ii) Reject-sw. [5-pt]
123,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
123,1.644259112370861,0,(ii) Reject-sw. [5-pt]
124,-1.4551546219736842,0,(ii) Reject-sw. [5-pt]
124,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
124,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
124,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
124,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
124,0.16468950546,9.09090909090909,(ii) Reject-sw. [5-pt]
124,0.3593379018193548,0,(ii) Reject-sw. [5-pt]
124,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
124,1.644259112370861,0,(ii) Reject-sw. [5-pt]
125,-1.4551546219736842,28.57142857142857,(ii) Reject-sw. [5-pt]
125,-1.2868295825320513,0,(ii) Reject-sw. [5-pt]
125,-0.8472280202275863,0,(ii) Reject-sw. [5-pt]
125,-0.5856741508481013,0,(ii) Reject-sw. [5-pt]
125,-0.4924754548095238,0,(ii) Reject-sw. [5-pt]
125,-0.3773912735333333,0,(ii) Reject-sw. [5-pt]
125,0.16468950546,12.5,(ii) Reject-sw. [5-pt]
125,0.3593379018193548,10.000000000000002,(ii) Reject-sw. [5-pt]
125,0.8230736380551724,0,(ii) Reject-sw. [5-pt]
