subject,mag,mu_val_graph,pursue_rate
110,50,1.1690471489131402,100
110,50,1.847497369132287,100
111,5,-1.4489425653480177,0
111,5,-1.2001694109355556,0
111,5,-0.6352107802882097,8.333333333333332
111,5,-0.5064384402392776,0
111,5,-0.3770650535866667,0
111,5,0.1778435761111111,0
111,5,0.3572009448473804,20
111,5,0.6531693227066666,0
111,5,1.1690471489131402,0
111,5,1.847497369132287,0
111,10,-1.4489425653480177,66.66666666666666
111,10,-1.2001694109355556,0
111,10,-0.6352107802882097,66.66666666666666
111,10,-0.5064384402392776,0
111,10,-0.3770650535866667,50
111,10,0.1778435761111111,33.33333333333333
111,10,0.3572009448473804,0
111,10,0.6531693227066666,50
111,10,1.847497369132287,58.333333333333336
111,50,-1.4489425653480177,100
111,50,-1.2001694109355556,100
111,50,-0.6352107802882097,100
111,50,-0.5064384402392776,100
111,50,-0.3770650535866667,100
111,50,0.1778435761111111,100
111,50,0.3572009448473804,100
111,50,0.6531693227066666,100
111,50,1.1690471489131402,100
111,50,1.847497369132287,100
112,5,-1.4489425653480177,0
112,5,-1.2001694109355556,0
112,5,-0.6352107802882097,16.666666666666664
112,5,-0.5064384402392776,0
112,5,-0.3770650535866667,0
112,5,0.1778435761111111,0
112,5,0.3572009448473804,0
112,5,0.6531693227066666,0
112,5,1.1690471489131402,0
112,10,-1.4489425653480177,0
112,10,-0.6352107802882097,0
112,10,-0.5064384402392776,0
112,10,-0.3770650535866667,0
112,10,0.1778435761111111,0
112,10,0.3572009448473804,0
112,10,0.6531693227066666,0
112,10,1.1690471489131402,0
112,10,1.847497369132287,0
112,50,-1.4489425653480177,100
112,50,-1.2001694109355556,100
112,50,-0.6352107802882097,100
112,50,-0.5064384402392776,100
112,50,-0.3770650535866667,100
112,50,0.1778435761111111,100
112,50,0.3572009448473804,71.42857142857143
112,50,0.6531693227066666,100
112,50,1.1690471489131402,100
112,50,1.847497369132287,100
114,5,-1.4489425653480177,0
114,5,-1.2001694109355556,0
114,5,-0.6352107802882097,0
114,5,-0.5064384402392776,0
114,5,-0.3770650535866667,0
114,5,0.1778435761111111,0
114,5,0.3572009448473804,0
114,5,0.6531693227066666,0
114,5,1.1690471489131402,0
114,5,1.847497369132287,0
114,10,-1.4489425653480177,100
114,10,-0.6352107802882097,100
114,10,-0.5064384402392776,75
114,10,-0.3770650535866667,75
114,10,0.1778435761111111,100
114,10,0.3572009448473804,66.66666666666666
114,10,0.6531693227066666,60
114,10,1.847497369132287,88.88888888888889
114,50,-1.4489425653480177,100
114,50,-1.2001694109355556,100
114,50,-0.6352107802882097,100
114,50,-0.5064384402392776,100
114,50,-0.3770650535866667,100
114,50,0.3572009448473804,100
114,50,0.6531693227066666,100
114,50,1.847497369132287,91.66666666666666
115,5,-1.4489425653480177,0
115,5,-0.6352107802882097,0
115,5,-0.5064384402392776,0
115,5,0.1778435761111111,0
115,5,0.6531693227066666,0
115,5,1.847497369132287,0
115,10,-1.4489425653480177,85.71428571428571
115,10,-1.2001694109355556,100
115,10,-0.6352107802882097,87.5
115,10,-0.5064384402392776,50
115,10,0.1778435761111111,89.47368421052632
115,10,0.6531693227066666,60
115,10,1.847497369132287,0
115,50,-1.4489425653480177,85.71428571428571
115,50,-0.6352107802882097,100
115,50,-0.5064384402392776,80
115,50,0.1778435761111111,82.35294117647058
115,50,0.6531693227066666,76.92307692307693
115,50,1.847497369132287,100
116,5,-1.4489425653480177,0
116,5,-1.2001694109355556,37.5
116,5,-0.6352107802882097,0
116,5,-0.5064384402392776,8.333333333333332
116,5,-0.3770650535866667,0
116,5,0.1778435761111111,0
116,5,0.3572009448473804,37.5
116,5,1.1690471489131402,66.66666666666666
116,5,1.847497369132287,0
116,10,-1.4489425653480177,75
116,10,-1.2001694109355556,23.076923076923077
116,10,-0.6352107802882097,50
116,10,-0.5064384402392776,33.33333333333333
116,10,-0.3770650535866667,42.857142857142854
116,10,0.1778435761111111,0
116,10,0.3572009448473804,25
116,10,0.6531693227066666,0
116,10,1.1690471489131402,55.55555555555556
116,10,1.847497369132287,0
116,50,-1.4489425653480177,100
116,50,-1.2001694109355556,100
116,50,-0.6352107802882097,100
116,50,-0.5064384402392776,100
116,50,-0.3770650535866667,100
116,50,0.1778435761111111,100
116,50,0.3572009448473804,100
116,50,0.6531693227066666,100
116,50,1.1690471489131402,100
116,50,1.847497369132287,77.77777777777779
117,5,-1.4489425653480177,57.14285714285714
117,5,-1.2001694109355556,75
117,5,-0.6352107802882097,63.63636363636363
117,5,-0.5064384402392776,25
117,5,-0.3770650535866667,16.666666666666664
117,5,0.1778435761111111,50
117,5,0.3572009448473804,0
117,5,0.6531693227066666,0
117,5,1.1690471489131402,33.33333333333333
117,5,1.847497369132287,0
117,10,-1.4489425653480177,100
117,10,-1.2001694109355556,40
117,10,-0.6352107802882097,100
117,10,-0.5064384402392776,80
117,10,-0.3770650535866667,60
117,10,0.1778435761111111,71.42857142857143
117,10,0.3572009448473804,100
117,10,0.6531693227066666,80
117,10,1.1690471489131402,87.5
117,10,1.847497369132287,75
117,50,-1.4489425653480177,100
117,50,-1.2001694109355556,100
117,50,-0.6352107802882097,100
117,50,-0.5064384402392776,100
117,50,-0.3770650535866667,100
117,50,0.1778435761111111,100
117,50,0.3572009448473804,100
117,50,0.6531693227066666,100
117,50,1.1690471489131402,100
117,50,1.847497369132287,100
118,5,-1.4489425653480177,37.5
118,5,-1.2001694109355556,66.66666666666666
118,5,-0.6352107802882097,45.45454545454545
118,5,-0.5064384402392776,0
118,5,0.1778435761111111,33.33333333333333
118,5,0.6531693227066666,0
118,5,1.1690471489131402,50
118,5,1.847497369132287,33.33333333333333
118,10,-1.4489425653480177,100
118,10,-1.2001694109355556,100
118,10,-0.6352107802882097,100
118,10,-0.5064384402392776,100
118,10,0.1778435761111111,100
118,10,0.6531693227066666,100
118,10,1.1690471489131402,100
118,10,1.847497369132287,100
118,50,-1.4489425653480177,100
118,50,-1.2001694109355556,100
118,50,-0.6352107802882097,88.88888888888889
118,50,-0.5064384402392776,100
118,50,0.1778435761111111,100
118,50,0.6531693227066666,100
118,50,1.1690471489131402,100
118,50,1.847497369132287,100
119,5,-1.4489425653480177,0
119,5,-1.2001694109355556,0
119,5,-0.6352107802882097,0
119,5,-0.5064384402392776,0
119,5,-0.3770650535866667,0
119,5,0.1778435761111111,0
119,5,0.3572009448473804,0
119,5,0.6531693227066666,12.5
119,5,1.1690471489131402,0
119,5,1.847497369132287,0
119,10,-1.4489425653480177,91.66666666666666
119,10,-0.6352107802882097,77.77777777777779
119,10,-0.5064384402392776,100
119,10,-0.3770650535866667,100
119,10,0.1778435761111111,100
119,10,0.3572009448473804,100
119,10,0.6531693227066666,100
119,10,1.1690471489131402,100
119,10,1.847497369132287,100
119,50,-1.4489425653480177,100
119,50,-1.2001694109355556,100
119,50,-0.6352107802882097,100
119,50,-0.5064384402392776,100
119,50,-0.3770650535866667,100
119,50,0.1778435761111111,100
119,50,0.3572009448473804,100
119,50,0.6531693227066666,100
119,50,1.1690471489131402,100
119,50,1.847497369132287,100
121,5,-1.4489425653480177,0
121,5,-1.2001694109355556,0
121,5,-0.6352107802882097,20
121,5,-0.5064384402392776,16.666666666666664
121,5,-0.3770650535866667,0
121,5,0.1778435761111111,14.285714285714285
121,5,0.3572009448473804,0
121,5,0.6531693227066666,0
121,5,1.1690471489131402,0
121,5,1.847497369132287,0
121,10,-1.4489425653480177,100
121,10,-1.2001694109355556,100
121,10,-0.6352107802882097,100
121,10,-0.5064384402392776,83.33333333333334
121,10,-0.3770650535866667,100
121,10,0.1778435761111111,100
121,10,0.3572009448473804,100
121,10,0.6531693227066666,100
121,10,1.1690471489131402,75
121,10,1.847497369132287,100
121,50,-1.4489425653480177,80
121,50,-1.2001694109355556,100
121,50,-0.5064384402392776,87.5
121,50,-0.3770650535866667,83.33333333333334
121,50,0.1778435761111111,100
121,50,0.3572009448473804,100
121,50,0.6531693227066666,100
121,50,1.1690471489131402,100
121,50,1.847497369132287,100
122,5,-1.4489425653480177,75
122,5,-1.2001694109355556,9.090909090909092
122,5,-0.3770650535866667,11.11111111111111
122,5,0.1778435761111111,0
122,5,0.3572009448473804,0
122,5,0.6531693227066666,0
122,5,1.847497369132287,0
122,10,-1.4489425653480177,100
122,10,-1.2001694109355556,85.71428571428571
122,10,-0.5064384402392776,100
122,10,-0.3770650535866667,93.75
122,10,0.1778435761111111,100
122,10,0.3572009448473804,100
122,10,0.6531693227066666,100
122,10,1.847497369132287,100
122,50,-1.4489425653480177,100
122,50,-1.2001694109355556,100
122,50,-0.5064384402392776,100
122,50,-0.3770650535866667,100
122,50,0.1778435761111111,100
122,50,0.6531693227066666,91.66666666666666
122,50,1.847497369132287,100
123,5,-1.4489425653480177,16.666666666666664
123,5,-1.2001694109355556,12.5
123,5,-0.6352107802882097,25
123,5,-0.5064384402392776,0
123,5,-0.3770650535866667,20
123,5,0.1778435761111111,20
123,5,0.3572009448473804,0
123,5,0.6531693227066666,50
123,5,1.1690471489131402,25
123,5,1.847497369132287,0
123,10,-1.4489425653480177,44.44444444444444
123,10,-1.2001694109355556,0
123,10,-0.6352107802882097,25
123,10,-0.5064384402392776,60
123,10,-0.3770650535866667,100
123,10,0.1778435761111111,25
123,10,0.3572009448473804,33.33333333333333
123,10,0.6531693227066666,100
123,10,1.1690471489131402,14.285714285714285
123,10,1.847497369132287,0
123,50,-1.4489425653480177,100
123,50,-1.2001694109355556,100
123,50,-0.6352107802882097,100
123,50,-0.5064384402392776,100
123,50,-0.3770650535866667,100
123,50,0.1778435761111111,100
123,50,0.3572009448473804,100
123,50,1.1690471489131402,100
123,50,1.847497369132287,87.5
124,5,-1.4489425653480177,100
124,5,-1.2001694109355556,0
124,5,-0.6352107802882097,0
124,5,-0.5064384402392776,9.090909090909092
124,5,0.1778435761111111,8.333333333333332
124,5,0.3572009448473804,0
124,5,0.6531693227066666,0
124,5,1.847497369132287,0
124,10,-1.4489425653480177,100
124,10,-1.2001694109355556,81.81818181818183
124,10,-0.6352107802882097,70
124,10,-0.5064384402392776,33.33333333333333
124,10,-0.3770650535866667,50
124,10,0.1778435761111111,50
124,10,0.3572009448473804,100
124,10,0.6531693227066666,80
124,10,1.847497369132287,33.33333333333333
124,50,-1.4489425653480177,100
124,50,-1.2001694109355556,100
124,50,-0.6352107802882097,100
124,50,-0.5064384402392776,100
124,50,-0.3770650535866667,100
124,50,0.1778435761111111,100
124,50,0.3572009448473804,100
124,50,0.6531693227066666,100
124,50,1.847497369132287,100
125,5,-1.4489425653480177,12.5
125,5,-1.2001694109355556,25
125,5,-0.6352107802882097,20
125,5,-0.5064384402392776,0
125,5,-0.3770650535866667,0
125,5,0.1778435761111111,0
125,5,0.3572009448473804,0
125,5,1.1690471489131402,28.57142857142857
125,5,1.847497369132287,0
125,10,-1.4489425653480177,77.77777777777779
125,10,-1.2001694109355556,66.66666666666666
125,10,-0.6352107802882097,62.5
125,10,-0.5064384402392776,50
125,10,-0.3770650535866667,100
125,10,0.1778435761111111,42.857142857142854
125,10,0.3572009448473804,27.27272727272727
125,10,0.6531693227066666,100
125,10,1.1690471489131402,16.666666666666664
125,10,1.847497369132287,28.57142857142857
125,50,-1.4489425653480177,100
125,50,-1.2001694109355556,100
125,50,-0.6352107802882097,100
125,50,-0.5064384402392776,100
125,50,-0.3770650535866667,100
125,50,0.1778435761111111,100
125,50,0.3572009448473804,100
125,50,0.6531693227066666,100
125,50,1.1690471489131402,100
125,50,1.847497369132287,100
126,5,-1.4489425653480177,0
126,5,-1.2001694109355556,0
126,5,-0.6352107802882097,16.666666666666664
126,5,-0.5064384402392776,0
126,5,-0.3770650535866667,0
126,5,0.1778435761111111,0
126,5,0.3572009448473804,0
126,5,0.6531693227066666,0
126,5,1.1690471489131402,0
126,5,1.847497369132287,0
126,10,-1.4489425653480177,63.63636363636363
126,10,-1.2001694109355556,100
126,10,-0.6352107802882097,71.42857142857143
126,10,-0.5064384402392776,50
126,10,-0.3770650535866667,50
126,10,0.1778435761111111,100
126,10,0.3572009448473804,40
126,10,0.6531693227066666,10
126,10,1.1690471489131402,44.44444444444444
126,10,1.847497369132287,25
126,50,-1.4489425653480177,100
126,50,-1.2001694109355556,100
126,50,-0.6352107802882097,100
126,50,-0.5064384402392776,100
126,50,-0.3770650535866667,100
126,50,0.3572009448473804,100
126,50,0.6531693227066666,100
126,50,1.1690471489131402,100
126,50,1.847497369132287,100
128,5,-1.4489425653480177,0
128,5,-1.2001694109355556,0
128,5,-0.6352107802882097,0
128,5,-0.5064384402392776,0
128,5,-0.3770650535866667,0
128,5,0.1778435761111111,0
128,5,0.3572009448473804,0
128,5,0.6531693227066666,0
128,5,1.1690471489131402,0
128,5,1.847497369132287,0
128,10,-1.4489425653480177,60
128,10,-1.2001694109355556,0
128,10,-0.6352107802882097,62.5
128,10,-0.5064384402392776,0
128,10,-0.3770650535866667,0
128,10,0.1778435761111111,40
128,10,0.3572009448473804,40
128,10,0.6531693227066666,50
128,10,1.1690471489131402,100
128,10,1.847497369132287,33.33333333333333
128,50,-1.4489425653480177,100
128,50,-1.2001694109355556,100
128,50,-0.6352107802882097,100
128,50,-0.5064384402392776,100
128,50,-0.3770650535866667,100
128,50,0.1778435761111111,100
128,50,0.3572009448473804,100
128,50,0.6531693227066666,100
128,50,1.1690471489131402,100
128,50,1.847497369132287,100
130,5,-1.4489425653480177,0
130,5,-1.2001694109355556,7.142857142857142
130,5,-0.6352107802882097,0
130,5,-0.5064384402392776,16.666666666666664
130,5,-0.3770650535866667,0
130,5,0.1778435761111111,0
130,5,0.3572009448473804,0
130,5,0.6531693227066666,0
130,5,1.1690471489131402,0
130,10,-1.4489425653480177,80
130,10,-1.2001694109355556,50
130,10,-0.6352107802882097,0
130,10,-0.5064384402392776,0
130,10,-0.3770650535866667,16.666666666666664
130,10,0.1778435761111111,0
130,10,0.3572009448473804,0
130,10,0.6531693227066666,21.428571428571427
130,10,1.1690471489131402,11.11111111111111
130,10,1.847497369132287,37.5
130,50,-1.4489425653480177,100
130,50,-1.2001694109355556,85.71428571428571
130,50,-0.6352107802882097,100
130,50,-0.5064384402392776,100
130,50,-0.3770650535866667,100
130,50,0.1778435761111111,100
130,50,0.3572009448473804,100
130,50,0.6531693227066666,100
130,50,1.1690471489131402,100
130,50,1.847497369132287,100
131,5,-1.4489425653480177,66.66666666666666
131,5,-1.2001694109355556,18.181818181818183
131,5,-0.6352107802882097,0
131,5,-0.5064384402392776,14.285714285714285
131,5,-0.3770650535866667,9.090909090909092
131,5,0.1778435761111111,33.33333333333333
131,5,0.3572009448473804,0
131,5,0.6531693227066666,0
131,5,1.1690471489131402,0
131,5,1.847497369132287,0
131,10,-1.4489425653480177,100
131,10,-1.2001694109355556,50
131,10,-0.6352107802882097,85.71428571428571
131,10,-0.5064384402392776,100
131,10,-0.3770650535866667,100
131,10,0.1778435761111111,100
131,10,0.3572009448473804,100
131,10,0.6531693227066666,100
131,10,1.1690471489131402,60
131,10,1.847497369132287,25
131,50,-1.4489425653480177,100
131,50,-1.2001694109355556,100
131,50,-0.6352107802882097,100
131,50,-0.5064384402392776,100
131,50,-0.3770650535866667,85.71428571428571
131,50,0.1778435761111111,100
131,50,0.3572009448473804,100
131,50,0.6531693227066666,100
131,50,1.1690471489131402,100
131,50,1.847497369132287,100
132,5,-1.4489425653480177,20
132,5,-1.2001694109355556,0
132,5,-0.6352107802882097,0
132,5,-0.5064384402392776,0
132,5,-0.3770650535866667,0
132,5,0.1778435761111111,0
132,5,0.3572009448473804,0
132,5,1.1690471489131402,0
132,5,1.847497369132287,0
132,10,-1.4489425653480177,66.66666666666666
132,10,-1.2001694109355556,66.66666666666666
132,10,-0.6352107802882097,100
132,10,-0.5064384402392776,75
132,10,-0.3770650535866667,33.33333333333333
132,10,0.1778435761111111,100
132,10,0.3572009448473804,75
132,10,0.6531693227066666,0
132,10,1.1690471489131402,83.33333333333334
132,10,1.847497369132287,50
132,50,-1.4489425653480177,100
132,50,-1.2001694109355556,100
132,50,-0.6352107802882097,100
132,50,-0.5064384402392776,100
132,50,-0.3770650535866667,100
132,50,0.3572009448473804,100
132,50,0.6531693227066666,100
132,50,1.1690471489131402,100
132,50,1.847497369132287,100
133,5,-1.4489425653480177,80
133,5,-1.2001694109355556,100
133,5,-0.6352107802882097,10.526315789473683
133,5,-0.5064384402392776,0
133,5,0.3572009448473804,20
133,5,0.6531693227066666,0
133,5,1.1690471489131402,50
133,5,1.847497369132287,16.666666666666664
133,10,-1.4489425653480177,71.42857142857143
133,10,-1.2001694109355556,100
133,10,-0.6352107802882097,100
133,10,-0.5064384402392776,100
133,10,-0.3770650535866667,100
133,10,0.1778435761111111,60
133,10,0.3572009448473804,88.23529411764706
133,10,0.6531693227066666,50
133,10,1.1690471489131402,0
133,10,1.847497369132287,60
133,50,-1.4489425653480177,100
133,50,-1.2001694109355556,100
133,50,-0.6352107802882097,100
133,50,-0.5064384402392776,100
133,50,-0.3770650535866667,100
133,50,0.3572009448473804,100
133,50,0.6531693227066666,100
133,50,1.1690471489131402,100
133,50,1.847497369132287,100
135,5,-1.2001694109355556,19.047619047619047
135,5,-0.3770650535866667,8.333333333333332
135,5,0.1778435761111111,0
135,5,0.3572009448473804,0
135,5,0.6531693227066666,11.11111111111111
135,5,1.1690471489131402,0
135,5,1.847497369132287,28.57142857142857
135,10,-1.2001694109355556,92.85714285714286
135,10,-0.3770650535866667,92.3076923076923
135,10,0.1778435761111111,100
135,10,0.3572009448473804,100
135,10,0.6531693227066666,100
135,10,1.1690471489131402,100
135,10,1.847497369132287,100
135,50,-1.2001694109355556,100
135,50,-0.3770650535866667,100
135,50,0.1778435761111111,100
135,50,0.3572009448473804,100
135,50,0.6531693227066666,100
135,50,1.1690471489131402,100
135,50,1.847497369132287,100
