subject,prev_policy,mu_val_graph,switch_type,switch_rate
118,NA,0.7318152403618421,(ii) Reject switch,0
119,0,-1.4610855521032258,(i) Pursue switch,100
119,0,-1.4610855521032258,(ii) Reject switch,0
119,0,-0.6199381408193548,(i) Pursue switch,100
119,0,-0.6199381408193548,(ii) Reject switch,0
119,0,0.3748124935443038,(i) Pursue switch,100
119,0,0.3748124935443038,(ii) Reject switch,0
119,1,-1.4610855521032258,(i) Pursue switch,0
119,1,-1.4610855521032258,(ii) Reject switch,9.09090909090909
119,1,-1.162296753525641,(i) Pursue switch,0
119,1,-1.162296753525641,(ii) Reject switch,0
119,1,-0.6199381408193548,(i) Pursue switch,0
119,1,-0.6199381408193548,(ii) Reject switch,33.333333333333336
119,1,-0.4974651735483871,(i) Pursue switch,0
119,1,-0.4974651735483871,(ii) Reject switch,0
119,1,-0.3343136202810458,(i) Pursue switch,0
119,1,-0.3343136202810458,(ii) Reject switch,0
119,1,0.2250369664935065,(i) Pursue switch,0
119,1,0.2250369664935065,(ii) Reject switch,0
119,1,0.3748124935443038,(i) Pursue switch,0
119,1,0.3748124935443038,(ii) Reject switch,0
119,1,0.7318152403618421,(i) Pursue switch,0
119,1,0.7318152403618421,(ii) Reject switch,0
119,1,1.1892047631217948,(i) Pursue switch,0
119,1,1.1892047631217948,(ii) Reject switch,0
119,1,1.8606858870849674,(i) Pursue switch,0
119,1,1.8606858870849674,(ii) Reject switch,0
119,NA,-1.162296753525641,(i) Pursue switch,NA
119,NA,-1.162296753525641,(ii) Reject switch,0
119,NA,-0.4974651735483871,(i) Pursue switch,NA
119,NA,-0.4974651735483871,(ii) Reject switch,0
119,NA,0.2250369664935065,(i) Pursue switch,NA
119,NA,0.2250369664935065,(ii) Reject switch,0
119,NA,1.1892047631217948,(i) Pursue switch,NA
119,NA,1.1892047631217948,(ii) Reject switch,0
121,0,-0.4974651735483871,(i) Pursue switch,100
121,0,-0.4974651735483871,(ii) Reject switch,0
121,0,0.3748124935443038,(i) Pursue switch,100
121,0,0.3748124935443038,(ii) Reject switch,0
121,0,1.1892047631217948,(i) Pursue switch,100
121,0,1.1892047631217948,(ii) Reject switch,0
121,0,1.8606858870849674,(i) Pursue switch,100
121,0,1.8606858870849674,(ii) Reject switch,0
121,1,-1.4610855521032258,(i) Pursue switch,0
121,1,-1.4610855521032258,(ii) Reject switch,0
121,1,-1.162296753525641,(i) Pursue switch,0
121,1,-1.162296753525641,(ii) Reject switch,0
121,1,-0.6199381408193548,(i) Pursue switch,0
121,1,-0.6199381408193548,(ii) Reject switch,0
121,1,-0.4974651735483871,(i) Pursue switch,0
121,1,-0.4974651735483871,(ii) Reject switch,18.18181818181818
121,1,-0.3343136202810458,(i) Pursue switch,0
121,1,-0.3343136202810458,(ii) Reject switch,0
121,1,0.2250369664935065,(i) Pursue switch,0
121,1,0.2250369664935065,(ii) Reject switch,0
121,1,0.3748124935443038,(i) Pursue switch,0
121,1,0.3748124935443038,(ii) Reject switch,0
121,1,0.7318152403618421,(i) Pursue switch,0
121,1,0.7318152403618421,(ii) Reject switch,0
121,1,1.1892047631217948,(i) Pursue switch,0
121,1,1.1892047631217948,(ii) Reject switch,33.333333333333336
121,1,1.8606858870849674,(i) Pursue switch,0
121,1,1.8606858870849674,(ii) Reject switch,0
121,NA,-1.4610855521032258,(i) Pursue switch,NA
121,NA,-1.4610855521032258,(ii) Reject switch,0
121,NA,-0.6199381408193548,(i) Pursue switch,NA
121,NA,-0.6199381408193548,(ii) Reject switch,0
121,NA,0.7318152403618421,(i) Pursue switch,NA
121,NA,0.7318152403618421,(ii) Reject switch,0
121,NA,1.1892047631217948,(i) Pursue switch,NA
121,NA,1.1892047631217948,(ii) Reject switch,0
122,0,-1.162296753525641,(i) Pursue switch,66.66666666666666
122,0,-1.162296753525641,(ii) Reject switch,0
122,1,-1.4610855521032258,(i) Pursue switch,0
122,1,-1.4610855521032258,(ii) Reject switch,0
122,1,-1.162296753525641,(i) Pursue switch,0
122,1,-1.162296753525641,(ii) Reject switch,11.111111111111109
122,1,-0.4974651735483871,(i) Pursue switch,0
122,1,-0.4974651735483871,(ii) Reject switch,0
122,1,-0.3343136202810458,(i) Pursue switch,0
122,1,-0.3343136202810458,(ii) Reject switch,4.166666666666667
122,1,0.3748124935443038,(i) Pursue switch,0
122,1,0.3748124935443038,(ii) Reject switch,0
122,1,0.7318152403618421,(i) Pursue switch,0
122,1,0.7318152403618421,(ii) Reject switch,0
122,1,1.8606858870849674,(i) Pursue switch,0
122,1,1.8606858870849674,(ii) Reject switch,0
122,NA,-1.162296753525641,(i) Pursue switch,NA
122,NA,-1.162296753525641,(ii) Reject switch,0
122,NA,0.7318152403618421,(i) Pursue switch,NA
122,NA,0.7318152403618421,(ii) Reject switch,0
122,NA,1.8606858870849674,(i) Pursue switch,NA
122,NA,1.8606858870849674,(ii) Reject switch,0
123,0,-1.4610855521032258,(i) Pursue switch,0
123,0,-1.4610855521032258,(ii) Reject switch,0
123,0,-1.162296753525641,(i) Pursue switch,0
123,0,-1.162296753525641,(ii) Reject switch,0
123,0,-0.6199381408193548,(i) Pursue switch,0
123,0,-0.6199381408193548,(ii) Reject switch,0
123,0,-0.4974651735483871,(i) Pursue switch,33.333333333333336
123,0,-0.4974651735483871,(ii) Reject switch,0
123,0,0.2250369664935065,(i) Pursue switch,0
123,0,0.2250369664935065,(ii) Reject switch,0
123,0,0.3748124935443038,(i) Pursue switch,0
123,0,0.3748124935443038,(ii) Reject switch,0
123,0,1.1892047631217948,(i) Pursue switch,0
123,0,1.1892047631217948,(ii) Reject switch,0
123,0,1.8606858870849674,(i) Pursue switch,0
123,0,1.8606858870849674,(ii) Reject switch,0
123,1,-1.4610855521032258,(i) Pursue switch,0
123,1,-1.4610855521032258,(ii) Reject switch,0
123,1,-0.4974651735483871,(i) Pursue switch,0
123,1,-0.4974651735483871,(ii) Reject switch,0
123,1,-0.3343136202810458,(i) Pursue switch,0
123,1,-0.3343136202810458,(ii) Reject switch,0
123,1,0.2250369664935065,(i) Pursue switch,0
123,1,0.2250369664935065,(ii) Reject switch,0
123,1,0.3748124935443038,(i) Pursue switch,0
123,1,0.3748124935443038,(ii) Reject switch,33.333333333333336
123,1,0.7318152403618421,(i) Pursue switch,0
123,1,0.7318152403618421,(ii) Reject switch,0
123,1,1.1892047631217948,(i) Pursue switch,0
123,1,1.1892047631217948,(ii) Reject switch,0
123,NA,-1.162296753525641,(i) Pursue switch,0
123,NA,-1.162296753525641,(ii) Reject switch,NA
123,NA,-0.6199381408193548,(i) Pursue switch,NA
123,NA,-0.6199381408193548,(ii) Reject switch,0
123,NA,1.1892047631217948,(i) Pursue switch,0
123,NA,1.1892047631217948,(ii) Reject switch,NA
123,NA,1.8606858870849674,(i) Pursue switch,0
123,NA,1.8606858870849674,(ii) Reject switch,NA
124,0,-1.162296753525641,(i) Pursue switch,100
124,0,-1.162296753525641,(ii) Reject switch,0
124,0,-0.6199381408193548,(i) Pursue switch,60
124,0,-0.6199381408193548,(ii) Reject switch,0
124,0,-0.4974651735483871,(i) Pursue switch,50
124,0,-0.4974651735483871,(ii) Reject switch,0
124,0,-0.3343136202810458,(i) Pursue switch,50
124,0,-0.3343136202810458,(ii) Reject switch,0
124,0,0.2250369664935065,(i) Pursue switch,0
124,0,0.2250369664935065,(ii) Reject switch,0
124,0,0.7318152403618421,(i) Pursue switch,50
124,0,0.7318152403618421,(ii) Reject switch,0
124,0,1.8606858870849674,(i) Pursue switch,0
124,0,1.8606858870849674,(ii) Reject switch,0
124,1,-1.4610855521032258,(i) Pursue switch,0
124,1,-1.4610855521032258,(ii) Reject switch,0
124,1,-1.162296753525641,(i) Pursue switch,0
124,1,-1.162296753525641,(ii) Reject switch,25
124,1,-0.6199381408193548,(i) Pursue switch,0
124,1,-0.6199381408193548,(ii) Reject switch,0
124,1,-0.4974651735483871,(i) Pursue switch,0
124,1,-0.4974651735483871,(ii) Reject switch,75
124,1,-0.3343136202810458,(i) Pursue switch,0
124,1,-0.3343136202810458,(ii) Reject switch,0
124,1,0.2250369664935065,(i) Pursue switch,0
124,1,0.2250369664935065,(ii) Reject switch,20
124,1,0.7318152403618421,(i) Pursue switch,0
124,1,0.7318152403618421,(ii) Reject switch,0
124,1,1.8606858870849674,(i) Pursue switch,0
124,1,1.8606858870849674,(ii) Reject switch,0
124,NA,-0.6199381408193548,(i) Pursue switch,0
124,NA,-0.6199381408193548,(ii) Reject switch,0
124,NA,1.8606858870849674,(i) Pursue switch,0
124,NA,1.8606858870849674,(ii) Reject switch,NA
125,0,-1.4610855521032258,(i) Pursue switch,66.66666666666666
125,0,-1.4610855521032258,(ii) Reject switch,0
125,0,-1.162296753525641,(i) Pursue switch,100
125,0,-1.162296753525641,(ii) Reject switch,0
125,0,-0.6199381408193548,(i) Pursue switch,100
125,0,-0.6199381408193548,(ii) Reject switch,0
125,0,-0.3343136202810458,(i) Pursue switch,100
125,0,-0.3343136202810458,(ii) Reject switch,0
125,0,0.2250369664935065,(i) Pursue switch,42.857142857142854
125,0,0.2250369664935065,(ii) Reject switch,0
125,0,0.3748124935443038,(i) Pursue switch,0
125,0,0.3748124935443038,(ii) Reject switch,0
125,0,0.7318152403618421,(i) Pursue switch,0
125,0,0.7318152403618421,(ii) Reject switch,0
125,0,1.1892047631217948,(i) Pursue switch,0
125,0,1.1892047631217948,(ii) Reject switch,0
125,0,1.8606858870849674,(i) Pursue switch,16.666666666666668
125,0,1.8606858870849674,(ii) Reject switch,0
125,1,-1.4610855521032258,(i) Pursue switch,0
125,1,-1.4610855521032258,(ii) Reject switch,16.666666666666664
125,1,-1.162296753525641,(i) Pursue switch,0
125,1,-1.162296753525641,(ii) Reject switch,50
125,1,-0.6199381408193548,(i) Pursue switch,0
125,1,-0.6199381408193548,(ii) Reject switch,50
125,1,-0.4974651735483871,(i) Pursue switch,0
125,1,-0.4974651735483871,(ii) Reject switch,50
125,1,-0.3343136202810458,(i) Pursue switch,0
125,1,-0.3343136202810458,(ii) Reject switch,0
125,1,0.2250369664935065,(i) Pursue switch,0
125,1,0.2250369664935065,(ii) Reject switch,50
125,1,0.3748124935443038,(i) Pursue switch,0
125,1,0.3748124935443038,(ii) Reject switch,66.66666666666666
125,1,0.7318152403618421,(i) Pursue switch,0
125,1,0.7318152403618421,(ii) Reject switch,50
125,NA,-0.6199381408193548,(i) Pursue switch,0
125,NA,-0.6199381408193548,(ii) Reject switch,0
125,NA,0.2250369664935065,(i) Pursue switch,0
125,NA,0.2250369664935065,(ii) Reject switch,NA
125,NA,0.7318152403618421,(i) Pursue switch,NA
125,NA,0.7318152403618421,(ii) Reject switch,0
125,NA,1.8606858870849674,(i) Pursue switch,NA
125,NA,1.8606858870849674,(ii) Reject switch,0
126,0,-1.4610855521032258,(i) Pursue switch,100
126,0,-1.4610855521032258,(ii) Reject switch,0
126,0,-1.162296753525641,(i) Pursue switch,100
126,0,-1.162296753525641,(ii) Reject switch,0
126,0,-0.6199381408193548,(i) Pursue switch,100
126,0,-0.6199381408193548,(ii) Reject switch,0
126,0,-0.4974651735483871,(i) Pursue switch,50
126,0,-0.4974651735483871,(ii) Reject switch,0
126,0,-0.3343136202810458,(i) Pursue switch,75
126,0,-0.3343136202810458,(ii) Reject switch,0
126,0,0.3748124935443038,(i) Pursue switch,50
126,0,0.3748124935443038,(ii) Reject switch,0
126,0,0.7318152403618421,(i) Pursue switch,14.285714285714288
126,0,0.7318152403618421,(ii) Reject switch,0
126,0,1.1892047631217948,(i) Pursue switch,60
126,0,1.1892047631217948,(ii) Reject switch,0
126,0,1.8606858870849674,(i) Pursue switch,28.57142857142857
126,0,1.8606858870849674,(ii) Reject switch,0
126,1,-1.4610855521032258,(i) Pursue switch,0
126,1,-1.4610855521032258,(ii) Reject switch,66.66666666666666
126,1,-0.6199381408193548,(i) Pursue switch,0
126,1,-0.6199381408193548,(ii) Reject switch,33.333333333333336
126,1,-0.4974651735483871,(i) Pursue switch,0
126,1,-0.4974651735483871,(ii) Reject switch,33.333333333333336
126,1,-0.3343136202810458,(i) Pursue switch,0
126,1,-0.3343136202810458,(ii) Reject switch,100
126,1,0.2250369664935065,(i) Pursue switch,0
126,1,0.2250369664935065,(ii) Reject switch,0
126,1,0.3748124935443038,(i) Pursue switch,0
126,1,0.3748124935443038,(ii) Reject switch,100
126,1,0.7318152403618421,(i) Pursue switch,0
126,1,0.7318152403618421,(ii) Reject switch,100
126,1,1.1892047631217948,(i) Pursue switch,0
126,1,1.1892047631217948,(ii) Reject switch,75
126,1,1.8606858870849674,(i) Pursue switch,0
126,1,1.8606858870849674,(ii) Reject switch,100
126,NA,-1.4610855521032258,(i) Pursue switch,NA
126,NA,-1.4610855521032258,(ii) Reject switch,0
126,NA,-0.4974651735483871,(i) Pursue switch,0
126,NA,-0.4974651735483871,(ii) Reject switch,NA
126,NA,0.3748124935443038,(i) Pursue switch,NA
126,NA,0.3748124935443038,(ii) Reject switch,0
126,NA,0.7318152403618421,(i) Pursue switch,0
126,NA,0.7318152403618421,(ii) Reject switch,NA
128,0,-1.4610855521032258,(i) Pursue switch,100
128,0,-1.4610855521032258,(ii) Reject switch,0
128,0,-1.162296753525641,(i) Pursue switch,0
128,0,-1.162296753525641,(ii) Reject switch,0
128,0,-0.6199381408193548,(i) Pursue switch,100
128,0,-0.6199381408193548,(ii) Reject switch,0
128,0,-0.4974651735483871,(i) Pursue switch,0
128,0,-0.4974651735483871,(ii) Reject switch,0
128,0,-0.3343136202810458,(i) Pursue switch,0
128,0,-0.3343136202810458,(ii) Reject switch,0
128,0,0.2250369664935065,(i) Pursue switch,0
128,0,0.2250369664935065,(ii) Reject switch,0
128,0,0.7318152403618421,(i) Pursue switch,57.14285714285714
128,0,0.7318152403618421,(ii) Reject switch,0
128,0,1.8606858870849674,(i) Pursue switch,25
128,0,1.8606858870849674,(ii) Reject switch,0
128,1,-1.4610855521032258,(i) Pursue switch,0
128,1,-1.4610855521032258,(ii) Reject switch,100
128,1,-1.162296753525641,(i) Pursue switch,0
128,1,-1.162296753525641,(ii) Reject switch,100
128,1,-0.6199381408193548,(i) Pursue switch,0
128,1,-0.6199381408193548,(ii) Reject switch,66.66666666666666
128,1,0.2250369664935065,(i) Pursue switch,0
128,1,0.2250369664935065,(ii) Reject switch,42.857142857142854
128,1,0.7318152403618421,(i) Pursue switch,0
128,1,0.7318152403618421,(ii) Reject switch,0
128,1,1.1892047631217948,(i) Pursue switch,0
128,1,1.1892047631217948,(ii) Reject switch,0
128,1,1.8606858870849674,(i) Pursue switch,0
128,1,1.8606858870849674,(ii) Reject switch,50
128,NA,-1.4610855521032258,(i) Pursue switch,NA
128,NA,-1.4610855521032258,(ii) Reject switch,0
128,NA,-0.6199381408193548,(i) Pursue switch,0
128,NA,-0.6199381408193548,(ii) Reject switch,NA
128,NA,0.7318152403618421,(i) Pursue switch,0
128,NA,0.7318152403618421,(ii) Reject switch,NA
130,0,-1.4610855521032258,(i) Pursue switch,100
130,0,-1.4610855521032258,(ii) Reject switch,0
130,0,-1.162296753525641,(i) Pursue switch,75
130,0,-1.162296753525641,(ii) Reject switch,0
130,0,-0.6199381408193548,(i) Pursue switch,0
130,0,-0.6199381408193548,(ii) Reject switch,0
130,0,-0.4974651735483871,(i) Pursue switch,0
130,0,-0.4974651735483871,(ii) Reject switch,0
130,0,-0.3343136202810458,(i) Pursue switch,18.181818181818183
130,0,-0.3343136202810458,(ii) Reject switch,0
130,0,0.3748124935443038,(i) Pursue switch,9.090909090909088
130,0,0.3748124935443038,(ii) Reject switch,0
130,0,0.7318152403618421,(i) Pursue switch,28.57142857142857
130,0,0.7318152403618421,(ii) Reject switch,0
130,0,1.1892047631217948,(i) Pursue switch,0
130,0,1.1892047631217948,(ii) Reject switch,0
130,0,1.8606858870849674,(i) Pursue switch,50
130,0,1.8606858870849674,(ii) Reject switch,0
130,1,-1.4610855521032258,(i) Pursue switch,0
130,1,-1.4610855521032258,(ii) Reject switch,50
130,1,-1.162296753525641,(i) Pursue switch,0
130,1,-1.162296753525641,(ii) Reject switch,100
130,1,-0.4974651735483871,(i) Pursue switch,0
130,1,-0.4974651735483871,(ii) Reject switch,100
130,1,-0.3343136202810458,(i) Pursue switch,0
130,1,-0.3343136202810458,(ii) Reject switch,100
130,1,1.1892047631217948,(i) Pursue switch,0
130,1,1.1892047631217948,(ii) Reject switch,75
130,1,1.8606858870849674,(i) Pursue switch,0
130,1,1.8606858870849674,(ii) Reject switch,100
130,NA,-1.4610855521032258,(i) Pursue switch,NA
130,NA,-1.4610855521032258,(ii) Reject switch,0
130,NA,0.2250369664935065,(i) Pursue switch,0
130,NA,0.2250369664935065,(ii) Reject switch,NA
130,NA,0.3748124935443038,(i) Pursue switch,0
130,NA,0.3748124935443038,(ii) Reject switch,NA
131,0,-0.4974651735483871,(i) Pursue switch,100
131,0,-0.4974651735483871,(ii) Reject switch,0
131,0,0.2250369664935065,(i) Pursue switch,100
131,0,0.2250369664935065,(ii) Reject switch,0
131,0,0.3748124935443038,(i) Pursue switch,100
131,0,0.3748124935443038,(ii) Reject switch,0
131,0,1.1892047631217948,(i) Pursue switch,66.66666666666666
131,0,1.1892047631217948,(ii) Reject switch,0
131,0,1.8606858870849674,(i) Pursue switch,0
131,0,1.8606858870849674,(ii) Reject switch,0
131,1,-1.4610855521032258,(i) Pursue switch,0
131,1,-1.4610855521032258,(ii) Reject switch,0
131,1,-1.162296753525641,(i) Pursue switch,0
131,1,-1.162296753525641,(ii) Reject switch,50
131,1,-0.6199381408193548,(i) Pursue switch,0
131,1,-0.6199381408193548,(ii) Reject switch,0
131,1,-0.4974651735483871,(i) Pursue switch,0
131,1,-0.4974651735483871,(ii) Reject switch,0
131,1,-0.3343136202810458,(i) Pursue switch,0
131,1,-0.3343136202810458,(ii) Reject switch,0
131,1,0.2250369664935065,(i) Pursue switch,0
131,1,0.2250369664935065,(ii) Reject switch,0
131,1,0.3748124935443038,(i) Pursue switch,0
131,1,0.3748124935443038,(ii) Reject switch,0
131,1,0.7318152403618421,(i) Pursue switch,0
131,1,0.7318152403618421,(ii) Reject switch,0
131,1,1.1892047631217948,(i) Pursue switch,0
131,1,1.1892047631217948,(ii) Reject switch,50
131,1,1.8606858870849674,(i) Pursue switch,0
131,1,1.8606858870849674,(ii) Reject switch,50
131,NA,-0.6199381408193548,(i) Pursue switch,0
131,NA,-0.6199381408193548,(ii) Reject switch,0
131,NA,0.2250369664935065,(i) Pursue switch,NA
131,NA,0.2250369664935065,(ii) Reject switch,0
131,NA,1.8606858870849674,(i) Pursue switch,0
131,NA,1.8606858870849674,(ii) Reject switch,NA
132,0,-1.4610855521032258,(i) Pursue switch,50
132,0,-1.4610855521032258,(ii) Reject switch,0
132,0,-1.162296753525641,(i) Pursue switch,75
132,0,-1.162296753525641,(ii) Reject switch,0
132,0,-0.6199381408193548,(i) Pursue switch,0
132,0,-0.6199381408193548,(ii) Reject switch,0
132,0,-0.4974651735483871,(i) Pursue switch,100
132,0,-0.4974651735483871,(ii) Reject switch,0
132,0,-0.3343136202810458,(i) Pursue switch,100
132,0,-0.3343136202810458,(ii) Reject switch,0
132,0,0.3748124935443038,(i) Pursue switch,100
132,0,0.3748124935443038,(ii) Reject switch,0
132,0,0.7318152403618421,(i) Pursue switch,0
132,0,0.7318152403618421,(ii) Reject switch,0
132,0,1.1892047631217948,(i) Pursue switch,66.66666666666666
132,0,1.1892047631217948,(ii) Reject switch,0
132,1,-1.162296753525641,(i) Pursue switch,0
132,1,-1.162296753525641,(ii) Reject switch,33.333333333333336
132,1,-0.6199381408193548,(i) Pursue switch,0
132,1,-0.6199381408193548,(ii) Reject switch,33.333333333333336
132,1,-0.4974651735483871,(i) Pursue switch,0
132,1,-0.4974651735483871,(ii) Reject switch,16.666666666666668
132,1,-0.3343136202810458,(i) Pursue switch,0
132,1,-0.3343136202810458,(ii) Reject switch,100
132,1,0.2250369664935065,(i) Pursue switch,0
132,1,0.2250369664935065,(ii) Reject switch,0
132,1,0.3748124935443038,(i) Pursue switch,0
132,1,0.3748124935443038,(ii) Reject switch,22.22222222222222
132,1,1.1892047631217948,(i) Pursue switch,0
132,1,1.1892047631217948,(ii) Reject switch,12.5
132,1,1.8606858870849674,(i) Pursue switch,0
132,1,1.8606858870849674,(ii) Reject switch,66.66666666666666
132,NA,-0.6199381408193548,(i) Pursue switch,NA
132,NA,-0.6199381408193548,(ii) Reject switch,0
132,NA,0.3748124935443038,(i) Pursue switch,0
132,NA,0.3748124935443038,(ii) Reject switch,NA
132,NA,1.1892047631217948,(i) Pursue switch,NA
132,NA,1.1892047631217948,(ii) Reject switch,0
132,NA,1.8606858870849674,(i) Pursue switch,NA
132,NA,1.8606858870849674,(ii) Reject switch,0
133,0,-1.162296753525641,(i) Pursue switch,100
133,0,-1.162296753525641,(ii) Reject switch,0
133,0,0.2250369664935065,(i) Pursue switch,66.66666666666666
133,0,0.2250369664935065,(ii) Reject switch,0
133,0,0.3748124935443038,(i) Pursue switch,100
133,0,0.3748124935443038,(ii) Reject switch,0
133,0,0.7318152403618421,(i) Pursue switch,0
133,0,0.7318152403618421,(ii) Reject switch,0
133,0,1.8606858870849674,(i) Pursue switch,0
133,0,1.8606858870849674,(ii) Reject switch,0
133,1,-1.4610855521032258,(i) Pursue switch,0
133,1,-1.4610855521032258,(ii) Reject switch,28.57142857142857
133,1,-1.162296753525641,(i) Pursue switch,0
133,1,-1.162296753525641,(ii) Reject switch,0
133,1,-0.6199381408193548,(i) Pursue switch,0
133,1,-0.6199381408193548,(ii) Reject switch,0
133,1,-0.4974651735483871,(i) Pursue switch,0
133,1,-0.4974651735483871,(ii) Reject switch,0
133,1,-0.3343136202810458,(i) Pursue switch,0
133,1,-0.3343136202810458,(ii) Reject switch,0
133,1,0.2250369664935065,(i) Pursue switch,0
133,1,0.2250369664935065,(ii) Reject switch,33.333333333333336
133,1,0.3748124935443038,(i) Pursue switch,0
133,1,0.3748124935443038,(ii) Reject switch,12.5
133,1,0.7318152403618421,(i) Pursue switch,0
133,1,0.7318152403618421,(ii) Reject switch,0
133,1,1.1892047631217948,(i) Pursue switch,0
133,1,1.1892047631217948,(ii) Reject switch,100
133,1,1.8606858870849674,(i) Pursue switch,0
133,1,1.8606858870849674,(ii) Reject switch,28.57142857142857
133,NA,0.2250369664935065,(i) Pursue switch,NA
133,NA,0.2250369664935065,(ii) Reject switch,0
133,NA,0.3748124935443038,(i) Pursue switch,NA
133,NA,0.3748124935443038,(ii) Reject switch,0
133,NA,1.8606858870849674,(i) Pursue switch,NA
133,NA,1.8606858870849674,(ii) Reject switch,0
135,0,-1.162296753525641,(i) Pursue switch,100
135,0,-1.162296753525641,(ii) Reject switch,0
135,0,-0.3343136202810458,(i) Pursue switch,100
135,0,-0.3343136202810458,(ii) Reject switch,0
135,1,-1.162296753525641,(i) Pursue switch,0
135,1,-1.162296753525641,(ii) Reject switch,8.333333333333332
135,1,-0.4974651735483871,(i) Pursue switch,0
135,1,-0.4974651735483871,(ii) Reject switch,0
135,1,-0.3343136202810458,(i) Pursue switch,0
135,1,-0.3343136202810458,(ii) Reject switch,8.333333333333332
135,1,0.3748124935443038,(i) Pursue switch,0
135,1,0.3748124935443038,(ii) Reject switch,0
135,1,0.7318152403618421,(i) Pursue switch,0
135,1,0.7318152403618421,(ii) Reject switch,0
135,1,1.1892047631217948,(i) Pursue switch,0
135,1,1.1892047631217948,(ii) Reject switch,0
135,1,1.8606858870849674,(i) Pursue switch,0
135,1,1.8606858870849674,(ii) Reject switch,0
135,NA,-1.162296753525641,(i) Pursue switch,NA
135,NA,-1.162296753525641,(ii) Reject switch,0
135,NA,-0.4974651735483871,(i) Pursue switch,NA
135,NA,-0.4974651735483871,(ii) Reject switch,0
135,NA,0.7318152403618421,(i) Pursue switch,NA
135,NA,0.7318152403618421,(ii) Reject switch,0
