DRN_custom,GLM,contrast,timelock
-0.114217819047185,GLM_0S5.2_win4,contr1,offer-timelocked
-0.1680589440556,GLM_0S5.2_win4,contr1,offer-timelocked
-0.0463654538200694,GLM_0S5.2_win4,contr1,offer-timelocked
-0.0322735331062527,GLM_0S5.2_win4,contr1,offer-timelocked
0.200619531483299,GLM_0S5.2_win4,contr1,offer-timelocked
-0.0270887726113126,GLM_0S5.2_win4,contr1,offer-timelocked
-0.0296571960530239,GLM_0S5.2_win4,contr1,offer-timelocked
0.00404576317492418,GLM_0S5.2_win4,contr1,offer-timelocked
0,GLM_0S5.2_win4,contr1,offer-timelocked
0.0359740246163296,GLM_0S5.2_win4,contr1,offer-timelocked
-0.118414959974411,GLM_0S5.2_win4,contr1,offer-timelocked
-0.025352715378929,GLM_0S5.2_win4,contr1,offer-timelocked
0.0174000271662209,GLM_0S5.2_win4,contr1,offer-timelocked
0,GLM_0S5.2_win4,contr1,offer-timelocked
0,GLM_0S5.2_win4,contr1,offer-timelocked
-0.158599128023352,GLM_0S5.2_win4,contr1,offer-timelocked
0,GLM_0S5.2_win4,contr1,offer-timelocked
0,GLM_0S5.2_win4,contr1,offer-timelocked
-0.114478861534621,GLM_0S5.2_win4,contr1,offer-timelocked
0.0579438146059437,GLM_0S5.2_win4,contr1,offer-timelocked
-0.0135623792047464,GLM_0S5.2_win4,contr1,offer-timelocked
-0.194852016489407,GLM_0S5.2_win4,contr1,offer-timelocked
0.0692865677821549,GLM_0S5.2_win4,contr1,offer-timelocked
0.0223601547085516,GLM_0S5.2_win4,contr1,offer-timelocked
-0.0529532453184873,GLM_0S5.2_win4,contr1,offer-timelocked
0.0148961948641485,GLM_0S5.2_win4,contr1,offer-timelocked
0,GLM_0S5.2_win4,contr1,offer-timelocked
