DRN_custom,GLM,contrast,timelock
0.245494734433969,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0540440355845388,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0727690289006358,GLM_0S5.1_win5,contr1,offer-timelocked
0.0487398972307684,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0578825977763859,GLM_0S5.1_win5,contr1,offer-timelocked
0.0815430638075812,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0819820363022926,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0335932558045305,GLM_0S5.1_win5,contr1,offer-timelocked
0,GLM_0S5.1_win5,contr1,offer-timelocked
-0.318355851386008,GLM_0S5.1_win5,contr1,offer-timelocked
0.0286639248603522,GLM_0S5.1_win5,contr1,offer-timelocked
0.0124377800804721,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0219027670578758,GLM_0S5.1_win5,contr1,offer-timelocked
0,GLM_0S5.1_win5,contr1,offer-timelocked
0.166743842562225,GLM_0S5.1_win5,contr1,offer-timelocked
0,GLM_0S5.1_win5,contr1,offer-timelocked
0,GLM_0S5.1_win5,contr1,offer-timelocked
0,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0134846640939027,GLM_0S5.1_win5,contr1,offer-timelocked
0.0496924563727998,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0827164245050438,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0586459239342644,GLM_0S5.1_win5,contr1,offer-timelocked
0.0154781269917367,GLM_0S5.1_win5,contr1,offer-timelocked
0.25755398525163,GLM_0S5.1_win5,contr1,offer-timelocked
0.114442739507654,GLM_0S5.1_win5,contr1,offer-timelocked
-0.0349748879099243,GLM_0S5.1_win5,contr1,offer-timelocked
0.47491643846719,GLM_0S5.1_win5,contr1,offer-timelocked
