DRN_custom,GLM,contrast,timelock
0,GLM_0S5.1_win2,contr1,offer-timelocked
-0.0076841584380626,GLM_0S5.1_win2,contr1,offer-timelocked
-0.00437520943534658,GLM_0S5.1_win2,contr1,offer-timelocked
-0.0617581276159821,GLM_0S5.1_win2,contr1,offer-timelocked
0.0369190832594477,GLM_0S5.1_win2,contr1,offer-timelocked
-0.184104833730407,GLM_0S5.1_win2,contr1,offer-timelocked
-0.0863349173977389,GLM_0S5.1_win2,contr1,offer-timelocked
-0.169768783027248,GLM_0S5.1_win2,contr1,offer-timelocked
0,GLM_0S5.1_win2,contr1,offer-timelocked
-0.302879544122494,GLM_0S5.1_win2,contr1,offer-timelocked
0.104040818141135,GLM_0S5.1_win2,contr1,offer-timelocked
0.0241853160630392,GLM_0S5.1_win2,contr1,offer-timelocked
0.217681128872456,GLM_0S5.1_win2,contr1,offer-timelocked
0,GLM_0S5.1_win2,contr1,offer-timelocked
0.0112464665723357,GLM_0S5.1_win2,contr1,offer-timelocked
0,GLM_0S5.1_win2,contr1,offer-timelocked
0.00648147553612022,GLM_0S5.1_win2,contr1,offer-timelocked
0,GLM_0S5.1_win2,contr1,offer-timelocked
0.0725528193160059,GLM_0S5.1_win2,contr1,offer-timelocked
-0.00430386171037172,GLM_0S5.1_win2,contr1,offer-timelocked
-0.0949290074167979,GLM_0S5.1_win2,contr1,offer-timelocked
-0.0154134397954954,GLM_0S5.1_win2,contr1,offer-timelocked
0.0287725979054089,GLM_0S5.1_win2,contr1,offer-timelocked
0.0490185441502548,GLM_0S5.1_win2,contr1,offer-timelocked
-0.0406556753709661,GLM_0S5.1_win2,contr1,offer-timelocked
-0.0423679409469441,GLM_0S5.1_win2,contr1,offer-timelocked
0,GLM_0S5.1_win2,contr1,offer-timelocked
