DRN_custom,GLM,contrast,timelock
0.161797338193877,GLM_0S5.1_win7,contr1,offer-timelocked
-0.093438410251386,GLM_0S5.1_win7,contr1,offer-timelocked
0.0419348636159959,GLM_0S5.1_win7,contr1,offer-timelocked
0.0533066917452139,GLM_0S5.1_win7,contr1,offer-timelocked
0.00463469520253226,GLM_0S5.1_win7,contr1,offer-timelocked
0.250225672112571,GLM_0S5.1_win7,contr1,offer-timelocked
-0.0818338702951901,GLM_0S5.1_win7,contr1,offer-timelocked
-0.02293233971218,GLM_0S5.1_win7,contr1,offer-timelocked
0,GLM_0S5.1_win7,contr1,offer-timelocked
-0.27745064752443,GLM_0S5.1_win7,contr1,offer-timelocked
0.419762962353156,GLM_0S5.1_win7,contr1,offer-timelocked
-0.00222258746113954,GLM_0S5.1_win7,contr1,offer-timelocked
-0.0203194696362463,GLM_0S5.1_win7,contr1,offer-timelocked
0,GLM_0S5.1_win7,contr1,offer-timelocked
0.200588711620569,GLM_0S5.1_win7,contr1,offer-timelocked
0,GLM_0S5.1_win7,contr1,offer-timelocked
0,GLM_0S5.1_win7,contr1,offer-timelocked
0,GLM_0S5.1_win7,contr1,offer-timelocked
0.013376141617403,GLM_0S5.1_win7,contr1,offer-timelocked
0.0607048631456816,GLM_0S5.1_win7,contr1,offer-timelocked
-0.046722543044214,GLM_0S5.1_win7,contr1,offer-timelocked
-0.0517184573253463,GLM_0S5.1_win7,contr1,offer-timelocked
0.0304888804665078,GLM_0S5.1_win7,contr1,offer-timelocked
0,GLM_0S5.1_win7,contr1,offer-timelocked
0.0877704942866031,GLM_0S5.1_win7,contr1,offer-timelocked
-0.0148177997087409,GLM_0S5.1_win7,contr1,offer-timelocked
0.455655579725847,GLM_0S5.1_win7,contr1,offer-timelocked
