DRN_custom,GLM,contrast,timelock
0.0723024292669735,GLM_0S5.1_win10,contr1,offer-timelocked
0.000431530402880025,GLM_0S5.1_win10,contr1,offer-timelocked
-0.0492344341500187,GLM_0S5.1_win10,contr1,offer-timelocked
-0.024265930083594,GLM_0S5.1_win10,contr1,offer-timelocked
-0.0515042552048316,GLM_0S5.1_win10,contr1,offer-timelocked
0.236469625461609,GLM_0S5.1_win10,contr1,offer-timelocked
0.133118764167689,GLM_0S5.1_win10,contr1,offer-timelocked
0.00985783341818875,GLM_0S5.1_win10,contr1,offer-timelocked
0,GLM_0S5.1_win10,contr1,offer-timelocked
0,GLM_0S5.1_win10,contr1,offer-timelocked
0.276878900528658,GLM_0S5.1_win10,contr1,offer-timelocked
0,GLM_0S5.1_win10,contr1,offer-timelocked
0.0171830776090967,GLM_0S5.1_win10,contr1,offer-timelocked
0,GLM_0S5.1_win10,contr1,offer-timelocked
0.0601858579698779,GLM_0S5.1_win10,contr1,offer-timelocked
0.296197739730049,GLM_0S5.1_win10,contr1,offer-timelocked
0.254123138408159,GLM_0S5.1_win10,contr1,offer-timelocked
0,GLM_0S5.1_win10,contr1,offer-timelocked
0.162180687681536,GLM_0S5.1_win10,contr1,offer-timelocked
-0.0172065732350741,GLM_0S5.1_win10,contr1,offer-timelocked
0.0398852931075456,GLM_0S5.1_win10,contr1,offer-timelocked
0.0707619402077192,GLM_0S5.1_win10,contr1,offer-timelocked
0.141276439696081,GLM_0S5.1_win10,contr1,offer-timelocked
0,GLM_0S5.1_win10,contr1,offer-timelocked
0.136831578443965,GLM_0S5.1_win10,contr1,offer-timelocked
0.0816606560357909,GLM_0S5.1_win10,contr1,offer-timelocked
0,GLM_0S5.1_win10,contr1,offer-timelocked
