DRN_custom,GLM,contrast,timelock
0,GLM_0S5.2_win8,contr1,offer-timelocked
0,GLM_0S5.2_win8,contr1,offer-timelocked
0.0657961413852921,GLM_0S5.2_win8,contr1,offer-timelocked
-0.0478020844703188,GLM_0S5.2_win8,contr1,offer-timelocked
0.066484542224149,GLM_0S5.2_win8,contr1,offer-timelocked
0.0010234788338879,GLM_0S5.2_win8,contr1,offer-timelocked
-0.0833930425253993,GLM_0S5.2_win8,contr1,offer-timelocked
0.0949205991717964,GLM_0S5.2_win8,contr1,offer-timelocked
0,GLM_0S5.2_win8,contr1,offer-timelocked
0.122187594982059,GLM_0S5.2_win8,contr1,offer-timelocked
-0.0206841939506121,GLM_0S5.2_win8,contr1,offer-timelocked
0,GLM_0S5.2_win8,contr1,offer-timelocked
0.054791354536765,GLM_0S5.2_win8,contr1,offer-timelocked
0,GLM_0S5.2_win8,contr1,offer-timelocked
0,GLM_0S5.2_win8,contr1,offer-timelocked
-0.143047820212446,GLM_0S5.2_win8,contr1,offer-timelocked
0,GLM_0S5.2_win8,contr1,offer-timelocked
0,GLM_0S5.2_win8,contr1,offer-timelocked
0,GLM_0S5.2_win8,contr1,offer-timelocked
0.222755527519842,GLM_0S5.2_win8,contr1,offer-timelocked
0.0170466635357943,GLM_0S5.2_win8,contr1,offer-timelocked
0.196787327772822,GLM_0S5.2_win8,contr1,offer-timelocked
-0.0658426447110109,GLM_0S5.2_win8,contr1,offer-timelocked
-0.138893490542984,GLM_0S5.2_win8,contr1,offer-timelocked
0.125119744560475,GLM_0S5.2_win8,contr1,offer-timelocked
0.105125445356974,GLM_0S5.2_win8,contr1,offer-timelocked
0,GLM_0S5.2_win8,contr1,offer-timelocked
