DRN_custom,GLM,contrast,timelock
0.230259351085536,GLM_0S5.1_win4,contr1,offer-timelocked
0.0694069720714773,GLM_0S5.1_win4,contr1,offer-timelocked
-0.0878923436997081,GLM_0S5.1_win4,contr1,offer-timelocked
0.0809729822887587,GLM_0S5.1_win4,contr1,offer-timelocked
0.0194732793338133,GLM_0S5.1_win4,contr1,offer-timelocked
0.0707598415298893,GLM_0S5.1_win4,contr1,offer-timelocked
0.0725613494297595,GLM_0S5.1_win4,contr1,offer-timelocked
-0.0306370222171482,GLM_0S5.1_win4,contr1,offer-timelocked
0,GLM_0S5.1_win4,contr1,offer-timelocked
-0.268863409942831,GLM_0S5.1_win4,contr1,offer-timelocked
0.0456228281121979,GLM_0S5.1_win4,contr1,offer-timelocked
-0.00834777343384418,GLM_0S5.1_win4,contr1,offer-timelocked
-0.0240649201796445,GLM_0S5.1_win4,contr1,offer-timelocked
0,GLM_0S5.1_win4,contr1,offer-timelocked
0.106241102550003,GLM_0S5.1_win4,contr1,offer-timelocked
0,GLM_0S5.1_win4,contr1,offer-timelocked
0.182320774569988,GLM_0S5.1_win4,contr1,offer-timelocked
0,GLM_0S5.1_win4,contr1,offer-timelocked
0.00416024751980787,GLM_0S5.1_win4,contr1,offer-timelocked
0.096142198680985,GLM_0S5.1_win4,contr1,offer-timelocked
-0.15758692362968,GLM_0S5.1_win4,contr1,offer-timelocked
-0.0933678757723464,GLM_0S5.1_win4,contr1,offer-timelocked
-0.0152789695242613,GLM_0S5.1_win4,contr1,offer-timelocked
0.240163173891534,GLM_0S5.1_win4,contr1,offer-timelocked
0.218235691215895,GLM_0S5.1_win4,contr1,offer-timelocked
-0.0408404336836728,GLM_0S5.1_win4,contr1,offer-timelocked
0.56419114467556,GLM_0S5.1_win4,contr1,offer-timelocked
