DRN_custom,GLM,contrast,timelock
-0.0135007426589639,GLM_0S5.2_win3,contr1,offer-timelocked
-0.0970072610422217,GLM_0S5.2_win3,contr1,offer-timelocked
-0.195470165981156,GLM_0S5.2_win3,contr1,offer-timelocked
0.0357901314657095,GLM_0S5.2_win3,contr1,offer-timelocked
0.184614913476076,GLM_0S5.2_win3,contr1,offer-timelocked
-0.000137990465508723,GLM_0S5.2_win3,contr1,offer-timelocked
0.000708368140004672,GLM_0S5.2_win3,contr1,offer-timelocked
0.00890895308648009,GLM_0S5.2_win3,contr1,offer-timelocked
0,GLM_0S5.2_win3,contr1,offer-timelocked
-0.0456797307131969,GLM_0S5.2_win3,contr1,offer-timelocked
-0.218653604090518,GLM_0S5.2_win3,contr1,offer-timelocked
-0.00893725113947049,GLM_0S5.2_win3,contr1,offer-timelocked
0.0272877561781921,GLM_0S5.2_win3,contr1,offer-timelocked
0,GLM_0S5.2_win3,contr1,offer-timelocked
0,GLM_0S5.2_win3,contr1,offer-timelocked
-0.189648944765369,GLM_0S5.2_win3,contr1,offer-timelocked
0,GLM_0S5.2_win3,contr1,offer-timelocked
0,GLM_0S5.2_win3,contr1,offer-timelocked
-0.1700968144042,GLM_0S5.2_win3,contr1,offer-timelocked
-0.00163309244575206,GLM_0S5.2_win3,contr1,offer-timelocked
0.0926513083152999,GLM_0S5.2_win3,contr1,offer-timelocked
-0.152115053727507,GLM_0S5.2_win3,contr1,offer-timelocked
0.063758410182719,GLM_0S5.2_win3,contr1,offer-timelocked
-0.0825998610640922,GLM_0S5.2_win3,contr1,offer-timelocked
0,GLM_0S5.2_win3,contr1,offer-timelocked
-0.00594347517527774,GLM_0S5.2_win3,contr1,offer-timelocked
0,GLM_0S5.2_win3,contr1,offer-timelocked
