DRN_custom,GLM,contrast,timelock
0,GLM_0S5.2_win10,contr1,offer-timelocked
0.0739881538055106,GLM_0S5.2_win10,contr1,offer-timelocked
0.101894132820534,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
0.0752328539340856,GLM_0S5.2_win10,contr1,offer-timelocked
-0.089404944783059,GLM_0S5.2_win10,contr1,offer-timelocked
0.34842188987244,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
-0.104105205995313,GLM_0S5.2_win10,contr1,offer-timelocked
0.179113349541627,GLM_0S5.2_win10,contr1,offer-timelocked
-0.0563391914987839,GLM_0S5.2_win10,contr1,offer-timelocked
0.131298257441414,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
-0.100478606569173,GLM_0S5.2_win10,contr1,offer-timelocked
0.118499208808077,GLM_0S5.2_win10,contr1,offer-timelocked
0.223690160159709,GLM_0S5.2_win10,contr1,offer-timelocked
0.0299790811386673,GLM_0S5.2_win10,contr1,offer-timelocked
-0.0450426110113974,GLM_0S5.2_win10,contr1,offer-timelocked
0.351970736944089,GLM_0S5.2_win10,contr1,offer-timelocked
0.0602479291109076,GLM_0S5.2_win10,contr1,offer-timelocked
0,GLM_0S5.2_win10,contr1,offer-timelocked
