DRN_custom,GLM,contrast,timelock
0.137589417710318,GLM_0S5.3,contr2,offer-timelocked
0.00541398591180758,GLM_0S5.3,contr2,offer-timelocked
0.148573649815354,GLM_0S5.3,contr2,offer-timelocked
0.0652468434913129,GLM_0S5.3,contr2,offer-timelocked
-0.142692992063439,GLM_0S5.3,contr2,offer-timelocked
-0.0380141988298286,GLM_0S5.3,contr2,offer-timelocked
-0.0381653503234455,GLM_0S5.3,contr2,offer-timelocked
0.0988275992219644,GLM_0S5.3,contr2,offer-timelocked
-0.0141306352724359,GLM_0S5.3,contr2,offer-timelocked
0.0445685948828071,GLM_0S5.3,contr2,offer-timelocked
0.0464983362798271,GLM_0S5.3,contr2,offer-timelocked
-0.00669936779893525,GLM_0S5.3,contr2,offer-timelocked
0.172102265143787,GLM_0S5.3,contr2,offer-timelocked
0.0560362187133309,GLM_0S5.3,contr2,offer-timelocked
-0.152517617446706,GLM_0S5.3,contr2,offer-timelocked
0.0341137336035676,GLM_0S5.3,contr2,offer-timelocked
0.0452270773852351,GLM_0S5.3,contr2,offer-timelocked
-0.0916875713293832,GLM_0S5.3,contr2,offer-timelocked
-0.00744295422485776,GLM_0S5.3,contr2,offer-timelocked
0.106859636935279,GLM_0S5.3,contr2,offer-timelocked
0.11258598200151,GLM_0S5.3,contr2,offer-timelocked
0.0351376221951919,GLM_0S5.3,contr2,offer-timelocked
-0.0645328419501329,GLM_0S5.3,contr2,offer-timelocked
0.129778867963983,GLM_0S5.3,contr2,offer-timelocked
0.0946482479448871,GLM_0S5.3,contr2,offer-timelocked
0.0214981146025039,GLM_0S5.3,contr2,offer-timelocked
-0.0483766455193316,GLM_0S5.3,contr2,offer-timelocked
