DRN_custom,GLM,contrast,timelock
-0.0936305025498156,GLM_0S5.2_win5,contr1,offer-timelocked
-0.17448826350477,GLM_0S5.2_win5,contr1,offer-timelocked
-0.167356113740701,GLM_0S5.2_win5,contr1,offer-timelocked
-0.0199731342362404,GLM_0S5.2_win5,contr1,offer-timelocked
0.00607272965779927,GLM_0S5.2_win5,contr1,offer-timelocked
-0.0558148140288467,GLM_0S5.2_win5,contr1,offer-timelocked
-0.0574287544737455,GLM_0S5.2_win5,contr1,offer-timelocked
-0.0105700102986317,GLM_0S5.2_win5,contr1,offer-timelocked
0,GLM_0S5.2_win5,contr1,offer-timelocked
0.0187079581382388,GLM_0S5.2_win5,contr1,offer-timelocked
-0.080319120724746,GLM_0S5.2_win5,contr1,offer-timelocked
-0.0134037740828346,GLM_0S5.2_win5,contr1,offer-timelocked
0.0225455502499437,GLM_0S5.2_win5,contr1,offer-timelocked
0,GLM_0S5.2_win5,contr1,offer-timelocked
0,GLM_0S5.2_win5,contr1,offer-timelocked
-0.217245932626895,GLM_0S5.2_win5,contr1,offer-timelocked
0,GLM_0S5.2_win5,contr1,offer-timelocked
0,GLM_0S5.2_win5,contr1,offer-timelocked
-0.0955339934214748,GLM_0S5.2_win5,contr1,offer-timelocked
-0.0522203984724548,GLM_0S5.2_win5,contr1,offer-timelocked
0.0288511158643064,GLM_0S5.2_win5,contr1,offer-timelocked
-0.177537744612714,GLM_0S5.2_win5,contr1,offer-timelocked
0.0751954003533406,GLM_0S5.2_win5,contr1,offer-timelocked
0,GLM_0S5.2_win5,contr1,offer-timelocked
-0.0696209768994125,GLM_0S5.2_win5,contr1,offer-timelocked
-0.0387499903819545,GLM_0S5.2_win5,contr1,offer-timelocked
0,GLM_0S5.2_win5,contr1,offer-timelocked
