DRN_custom,GLM,contrast,timelock
0.152858716870376,GLM_0S5.1_win9,contr1,offer-timelocked
0.0660700944224518,GLM_0S5.1_win9,contr1,offer-timelocked
0.0535795167041146,GLM_0S5.1_win9,contr1,offer-timelocked
0.0438730410016836,GLM_0S5.1_win9,contr1,offer-timelocked
-0.072732852552281,GLM_0S5.1_win9,contr1,offer-timelocked
0.219159561596095,GLM_0S5.1_win9,contr1,offer-timelocked
0.0819727965119952,GLM_0S5.1_win9,contr1,offer-timelocked
0.102530684691823,GLM_0S5.1_win9,contr1,offer-timelocked
0,GLM_0S5.1_win9,contr1,offer-timelocked
0,GLM_0S5.1_win9,contr1,offer-timelocked
0.598889161473525,GLM_0S5.1_win9,contr1,offer-timelocked
0.0982096206470847,GLM_0S5.1_win9,contr1,offer-timelocked
-0.0343892354596745,GLM_0S5.1_win9,contr1,offer-timelocked
0,GLM_0S5.1_win9,contr1,offer-timelocked
0.0336595465484499,GLM_0S5.1_win9,contr1,offer-timelocked
0,GLM_0S5.1_win9,contr1,offer-timelocked
0,GLM_0S5.1_win9,contr1,offer-timelocked
0,GLM_0S5.1_win9,contr1,offer-timelocked
0.117644063644911,GLM_0S5.1_win9,contr1,offer-timelocked
-0.0229419300130879,GLM_0S5.1_win9,contr1,offer-timelocked
0.0809535327804078,GLM_0S5.1_win9,contr1,offer-timelocked
0.0570734768356034,GLM_0S5.1_win9,contr1,offer-timelocked
0.122214515717863,GLM_0S5.1_win9,contr1,offer-timelocked
0,GLM_0S5.1_win9,contr1,offer-timelocked
0.0292464036154057,GLM_0S5.1_win9,contr1,offer-timelocked
0.100411176475425,GLM_0S5.1_win9,contr1,offer-timelocked
0,GLM_0S5.1_win9,contr1,offer-timelocked
