tc_data1,tc_data2,tc_data3,tc_data4,tc_data5
0.019902498517948,0.0237966856350462,DRN_custom,GLM_04.2c_supp,contr_1
0.0157252958563915,0.0237954467615435,DRN_custom,GLM_04.2c_supp,contr_1
0.0115227723965362,0.0238310272727569,DRN_custom,GLM_04.2c_supp,contr_1
0.00733324494529299,0.0239091840853873,DRN_custom,GLM_04.2c_supp,contr_1
0.00319497600866881,0.0240313060159143,DRN_custom,GLM_04.2c_supp,contr_1
-0.00084898789186694,0.0241939019561075,DRN_custom,GLM_04.2c_supp,contr_1
-0.00475575441992451,0.0243895035536754,DRN_custom,GLM_04.2c_supp,contr_1
-0.00848156758698892,0.0246058815331218,DRN_custom,GLM_04.2c_supp,contr_1
-0.0119904295392045,0.024827852444956,DRN_custom,GLM_04.2c_supp,contr_1
-0.0152544541637178,0.0250420347935496,DRN_custom,GLM_04.2c_supp,contr_1
-0.0182520170008746,0.0252374572979048,DRN_custom,GLM_04.2c_supp,contr_1
-0.0209689688562987,0.0254044631944631,DRN_custom,GLM_04.2c_supp,contr_1
-0.0233966115426276,0.0255345878410459,DRN_custom,GLM_04.2c_supp,contr_1
-0.0255358737118473,0.0256204264932908,DRN_custom,GLM_04.2c_supp,contr_1
-0.0273981734899653,0.0256579006839797,DRN_custom,GLM_04.2c_supp,contr_1
-0.029005202315393,0.0256465841216245,DRN_custom,GLM_04.2c_supp,contr_1
-0.030378786035885,0.0255838993078606,DRN_custom,GLM_04.2c_supp,contr_1
-0.0315449027147728,0.0254669319960107,DRN_custom,GLM_04.2c_supp,contr_1
-0.0325322042922746,0.0252926423231806,DRN_custom,GLM_04.2c_supp,contr_1
-0.0333652813903499,0.0250573639007616,DRN_custom,GLM_04.2c_supp,contr_1
-0.0340664293002874,0.0247581085487948,DRN_custom,GLM_04.2c_supp,contr_1
-0.0346421112698575,0.0244002904118836,DRN_custom,GLM_04.2c_supp,contr_1
-0.0351014019708841,0.0239955146724642,DRN_custom,GLM_04.2c_supp,contr_1
-0.0354659593796076,0.0235614250954775,DRN_custom,GLM_04.2c_supp,contr_1
-0.035759617960767,0.0231150731702116,DRN_custom,GLM_04.2c_supp,contr_1
-0.0360099307586295,0.0226718197310899,DRN_custom,GLM_04.2c_supp,contr_1
-0.0362462365179682,0.0222440743059221,DRN_custom,GLM_04.2c_supp,contr_1
-0.0365023188011694,0.0218427638780559,DRN_custom,GLM_04.2c_supp,contr_1
-0.0368058439300891,0.0214768315027321,DRN_custom,GLM_04.2c_supp,contr_1
-0.0371771776307338,0.02115345517147,DRN_custom,GLM_04.2c_supp,contr_1
-0.0376386358365032,0.0208804987777228,DRN_custom,GLM_04.2c_supp,contr_1
-0.0382091001036722,0.020664568654781,DRN_custom,GLM_04.2c_supp,contr_1
-0.0389055639987607,0.020511190439828,DRN_custom,GLM_04.2c_supp,contr_1
-0.0397403910892808,0.020426203252924,DRN_custom,GLM_04.2c_supp,contr_1
-0.0407180188128677,0.0204130933728437,DRN_custom,GLM_04.2c_supp,contr_1
-0.0418295793000329,0.0204748322448441,DRN_custom,GLM_04.2c_supp,contr_1
-0.0430641459604219,0.0206120573119359,DRN_custom,GLM_04.2c_supp,contr_1
-0.0444102509645622,0.0208208263709994,DRN_custom,GLM_04.2c_supp,contr_1
-0.0458594088289874,0.0210922632978394,DRN_custom,GLM_04.2c_supp,contr_1
-0.0474057713724612,0.0214136769733669,DRN_custom,GLM_04.2c_supp,contr_1
-0.0490490166836974,0.0217715114548796,DRN_custom,GLM_04.2c_supp,contr_1
-0.0508105774158575,0.0221512134757273,DRN_custom,GLM_04.2c_supp,contr_1
-0.0527091488425278,0.0225373539430341,DRN_custom,GLM_04.2c_supp,contr_1
-0.0547473960674662,0.0229156234020709,DRN_custom,GLM_04.2c_supp,contr_1
-0.056918904938238,0.0232742329710363,DRN_custom,GLM_04.2c_supp,contr_1
-0.0592061320319797,0.0236020772852738,DRN_custom,GLM_04.2c_supp,contr_1
-0.061586487035949,0.0238876620402076,DRN_custom,GLM_04.2c_supp,contr_1
-0.0640297717370015,0.0241222987720682,DRN_custom,GLM_04.2c_supp,contr_1
-0.0665059627511655,0.0243004164756372,DRN_custom,GLM_04.2c_supp,contr_1
-0.0689837895845768,0.0244190380062849,DRN_custom,GLM_04.2c_supp,contr_1
-0.0714222103770921,0.0244793754747994,DRN_custom,GLM_04.2c_supp,contr_1
-0.0737787454406662,0.0244863396579433,DRN_custom,GLM_04.2c_supp,contr_1
-0.0760096852624246,0.0244501391374942,DRN_custom,GLM_04.2c_supp,contr_1
-0.0780718245471173,0.0243826245830818,DRN_custom,GLM_04.2c_supp,contr_1
-0.0799309354121806,0.0242971289410878,DRN_custom,GLM_04.2c_supp,contr_1
-0.081564954311771,0.024206553740172,DRN_custom,GLM_04.2c_supp,contr_1
-0.0829550582702309,0.0241231724451416,DRN_custom,GLM_04.2c_supp,contr_1
-0.0840806537476729,0.0240582490705872,DRN_custom,GLM_04.2c_supp,contr_1
-0.0849166938353878,0.0240206900171762,DRN_custom,GLM_04.2c_supp,contr_1
-0.0854366701663648,0.0240150077236129,DRN_custom,GLM_04.2c_supp,contr_1
-0.0856068629417843,0.0240418536247521,DRN_custom,GLM_04.2c_supp,contr_1
-0.0853735924947989,0.0241016154137935,DRN_custom,GLM_04.2c_supp,contr_1
-0.084685890179726,0.0241939658587362,DRN_custom,GLM_04.2c_supp,contr_1
-0.0835049209641461,0.0243155669645775,DRN_custom,GLM_04.2c_supp,contr_1
-0.0818093045103344,0.0244599630123583,DRN_custom,GLM_04.2c_supp,contr_1
-0.0796015735308655,0.0246206523877277,DRN_custom,GLM_04.2c_supp,contr_1
-0.0768937886238754,0.0247890237370692,DRN_custom,GLM_04.2c_supp,contr_1
-0.0737066710961008,0.0249542653627507,DRN_custom,GLM_04.2c_supp,contr_1
-0.0700666426444729,0.0251043405890845,DRN_custom,GLM_04.2c_supp,contr_1
-0.0660145919918511,0.0252275038614242,DRN_custom,GLM_04.2c_supp,contr_1
-0.0616083101671138,0.0253154282303807,DRN_custom,GLM_04.2c_supp,contr_1
-0.0569103429459475,0.0253619537037996,DRN_custom,GLM_04.2c_supp,contr_1
-0.0519876172317167,0.0253666037405574,DRN_custom,GLM_04.2c_supp,contr_1
-0.0469100737214378,0.0253328389737967,DRN_custom,GLM_04.2c_supp,contr_1
-0.0417358295893455,0.0252669988610916,DRN_custom,GLM_04.2c_supp,contr_1
-0.0365161657683368,0.0251745418105885,DRN_custom,GLM_04.2c_supp,contr_1
-0.0313032428770597,0.0250593057218665,DRN_custom,GLM_04.2c_supp,contr_1
-0.0261542163485345,0.0249233117309663,DRN_custom,GLM_04.2c_supp,contr_1
-0.0211278811497276,0.0247666285502506,DRN_custom,GLM_04.2c_supp,contr_1
-0.0162869733969787,0.0245885725291605,DRN_custom,GLM_04.2c_supp,contr_1
-0.0117023232276667,0.024388339291623,DRN_custom,GLM_04.2c_supp,contr_1
-0.00745832801240524,0.0241653122162282,DRN_custom,GLM_04.2c_supp,contr_1
-0.00363703935285299,0.0239194325165653,DRN_custom,GLM_04.2c_supp,contr_1
-0.000315219191465821,0.0236533242202977,DRN_custom,GLM_04.2c_supp,contr_1
0.00245142845424526,0.0233716160381267,DRN_custom,GLM_04.2c_supp,contr_1
0.00463794078865638,0.0230809589802761,DRN_custom,GLM_04.2c_supp,contr_1
0.00623060767500586,0.0227865805391238,DRN_custom,GLM_04.2c_supp,contr_1
0.00722428093153579,0.0224905411758032,DRN_custom,GLM_04.2c_supp,contr_1
0.00762146821795819,0.0221944701252069,DRN_custom,GLM_04.2c_supp,contr_1
0.00744425098997204,0.0218997780894744,DRN_custom,GLM_04.2c_supp,contr_1
0.00673139691718617,0.0216077214733244,DRN_custom,GLM_04.2c_supp,contr_1
0.0055240186347362,0.0213170865506066,DRN_custom,GLM_04.2c_supp,contr_1
0.00386751666127381,0.0210255475031278,DRN_custom,GLM_04.2c_supp,contr_1
0.00181170283778771,0.0207313532058641,DRN_custom,GLM_04.2c_supp,contr_1
-0.000603956274002313,0.0204360997770087,DRN_custom,GLM_04.2c_supp,contr_1
-0.00334048225661582,0.0201432794386336,DRN_custom,GLM_04.2c_supp,contr_1
-0.00635213170184374,0.0198606021309907,DRN_custom,GLM_04.2c_supp,contr_1
-0.00958524605289209,0.0195986383463225,DRN_custom,GLM_04.2c_supp,contr_1
-0.0129861302209679,0.019370233826281,DRN_custom,GLM_04.2c_supp,contr_1
-0.0164914552912237,0.0191880264336701,DRN_custom,GLM_04.2c_supp,contr_1
-0.0200272833741921,0.0190621442737117,DRN_custom,GLM_04.2c_supp,contr_1
-0.0235090127402236,0.018999183942101,DRN_custom,GLM_04.2c_supp,contr_1
-0.0268506936612009,0.0190041561815889,DRN_custom,GLM_04.2c_supp,contr_1
-0.0299662219833525,0.0190807674618905,DRN_custom,GLM_04.2c_supp,contr_1
-0.0327890212612719,0.0192316342460359,DRN_custom,GLM_04.2c_supp,contr_1
-0.0352796677884818,0.0194585155095055,DRN_custom,GLM_04.2c_supp,contr_1
-0.0374064769845001,0.0197621524711664,DRN_custom,GLM_04.2c_supp,contr_1
-0.0391445270764207,0.0201404394820368,DRN_custom,GLM_04.2c_supp,contr_1
-0.0404762688934734,0.0205859287652625,DRN_custom,GLM_04.2c_supp,contr_1
-0.0414012759639095,0.021091371310605,DRN_custom,GLM_04.2c_supp,contr_1
-0.0419279327076179,0.0216519805279291,DRN_custom,GLM_04.2c_supp,contr_1
-0.0420591109553402,0.0222599993566565,DRN_custom,GLM_04.2c_supp,contr_1
-0.0417958887539748,0.0229047287071715,DRN_custom,GLM_04.2c_supp,contr_1
