tc_data1,tc_data2,tc_data3,tc_data4,tc_data5
-0.0417719224134869,0.0153076245937211,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0407765030746842,0.0155026326469971,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0398472724178225,0.015725620824198,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0390005218106407,0.0159760048890675,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0382492457387741,0.0162520054671989,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0376014058681418,0.0165503044465532,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0370645449356363,0.0168649335541274,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0366433530214664,0.0171887399508703,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0363372555144686,0.0175149582206522,AIsphere7,GLM_04.2c_cortex,contr_1
-0.036143723683512,0.0178368350175593,AIsphere7,GLM_04.2c_cortex,contr_1
-0.036065636320282,0.0181480952156854,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0361066848588345,0.0184421543114518,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0362656692871721,0.0187124948848062,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0365352316913071,0.0189525420663361,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0369045163025018,0.0191555890782526,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0373578161938061,0.0193150753156231,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0378702417285473,0.0194246409135628,AIsphere7,GLM_04.2c_cortex,contr_1
-0.038413738943339,0.0194800983119608,AIsphere7,GLM_04.2c_cortex,contr_1
-0.038962911824512,0.0194794915339346,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0394973924251925,0.0194241061474068,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0400070800337332,0.0193183528570479,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0404830416599812,0.0191705873560324,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0409140155354403,0.0189897145659351,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0412892075242896,0.0187850397998568,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0416014276175248,0.0185658857248352,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0418452751478568,0.0183426576880724,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0420178981009026,0.0181264791413096,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0421184771818659,0.0179273161371883,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0421483457561504,0.0177530806277826,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0421070819739981,0.0176094276245233,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0419852465445293,0.0174986960786085,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0417719297626013,0.0174202642918446,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0414563236810527,0.0173709139605231,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0410314076853414,0.0173452308499245,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0404943015332376,0.0173360130077354,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0398465457454971,0.0173351333467879,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0391022605160671,0.0173350668095321,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0382843297776077,0.0173300869346917,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0374135564530842,0.0173151135266741,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0365043151496694,0.0172865121661917,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0355632766361962,0.0172420854090565,AIsphere7,GLM_04.2c_cortex,contr_1
-0.034597539240083,0.0171819894072582,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0336174807206454,0.0171085030089389,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0326316371543932,0.0170257485180562,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0316419606111212,0.0169398140502452,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0306506805263582,0.0168575430774514,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0296594216002301,0.0167867223983809,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0286685977493778,0.0167359556593081,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0276791910137208,0.0167144081271919,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0266967644600926,0.0167319805653574,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0257318987314607,0.0167962990792861,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0247953237508687,0.0169122247522528,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0238995625951326,0.0170828310949756,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0230551710994607,0.0173091306346094,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0222669922988599,0.0175913033160859,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0215375077748346,0.0179273696068407,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0208622608113942,0.0183128293950302,AIsphere7,GLM_04.2c_cortex,contr_1
-0.020227120035373,0.0187413650874221,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0196172053734738,0.0192052773306329,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0190222170360452,0.0196944053244734,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0184358661079898,0.0201972088137329,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0178506865731558,0.0207017031204472,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0172550690487488,0.0211957488835473,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0166395114282336,0.0216675138064519,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0160027841461053,0.0221071579513413,AIsphere7,GLM_04.2c_cortex,contr_1
-0.015346318247428,0.0225067645290553,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0146697822856853,0.0228586229987695,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0139730632115064,0.0231549758797075,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0132545048933058,0.0233892702608297,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0125087504726405,0.0235603462908696,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0117342270510127,0.0236719968541525,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0109317940247623,0.023729261708843,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0100999411453337,0.0237384560285196,AIsphere7,GLM_04.2c_cortex,contr_1
-0.00923600475577465,0.0237073694288889,AIsphere7,GLM_04.2c_cortex,contr_1
-0.00834172968066907,0.0236432824780433,AIsphere7,GLM_04.2c_cortex,contr_1
-0.00741968697087623,0.0235530989689719,AIsphere7,GLM_04.2c_cortex,contr_1
-0.00647173625635161,0.0234437338525169,AIsphere7,GLM_04.2c_cortex,contr_1
-0.00550465625043999,0.0233219814088939,AIsphere7,GLM_04.2c_cortex,contr_1
-0.0045280887735378,0.0231944865668499,AIsphere7,GLM_04.2c_cortex,contr_1
-0.00354998522148499,0.0230674792770799,AIsphere7,GLM_04.2c_cortex,contr_1
-0.00257696282611494,0.0229458371088574,AIsphere7,GLM_04.2c_cortex,contr_1
-0.00161533095530646,0.0228322860669099,AIsphere7,GLM_04.2c_cortex,contr_1
-0.000674951643789815,0.0227278404231681,AIsphere7,GLM_04.2c_cortex,contr_1
0.000233814622949084,0.0226328000558367,AIsphere7,GLM_04.2c_cortex,contr_1
0.00110582763401157,0.0225479132816905,AIsphere7,GLM_04.2c_cortex,contr_1
0.00194225445981611,0.0224741066335871,AIsphere7,GLM_04.2c_cortex,contr_1
0.00274279195841855,0.0224129852898005,AIsphere7,GLM_04.2c_cortex,contr_1
