DRN_custom,GLM,contrast,timelock
0.0383253805630908,GLM_0S5.2_win2,contr1,offer-timelocked
-0.204369928336417,GLM_0S5.2_win2,contr1,offer-timelocked
-0.144222411171441,GLM_0S5.2_win2,contr1,offer-timelocked
-0.0392431165770937,GLM_0S5.2_win2,contr1,offer-timelocked
0.329297997939336,GLM_0S5.2_win2,contr1,offer-timelocked
-0.0935132527685272,GLM_0S5.2_win2,contr1,offer-timelocked
0.040603004453766,GLM_0S5.2_win2,contr1,offer-timelocked
-0.0127149870604438,GLM_0S5.2_win2,contr1,offer-timelocked
0,GLM_0S5.2_win2,contr1,offer-timelocked
0.0100159659545974,GLM_0S5.2_win2,contr1,offer-timelocked
-0.110403058471897,GLM_0S5.2_win2,contr1,offer-timelocked
-0.00469174082664846,GLM_0S5.2_win2,contr1,offer-timelocked
0.0458392758074802,GLM_0S5.2_win2,contr1,offer-timelocked
0,GLM_0S5.2_win2,contr1,offer-timelocked
0,GLM_0S5.2_win2,contr1,offer-timelocked
0.164017976318634,GLM_0S5.2_win2,contr1,offer-timelocked
0,GLM_0S5.2_win2,contr1,offer-timelocked
0,GLM_0S5.2_win2,contr1,offer-timelocked
-0.236002278041286,GLM_0S5.2_win2,contr1,offer-timelocked
-0.18520423010163,GLM_0S5.2_win2,contr1,offer-timelocked
-0.00887070351393246,GLM_0S5.2_win2,contr1,offer-timelocked
-0.297796590622446,GLM_0S5.2_win2,contr1,offer-timelocked
0.195660842844948,GLM_0S5.2_win2,contr1,offer-timelocked
-0.135073960921511,GLM_0S5.2_win2,contr1,offer-timelocked
-0.138715267179033,GLM_0S5.2_win2,contr1,offer-timelocked
-0.168671827091974,GLM_0S5.2_win2,contr1,offer-timelocked
0,GLM_0S5.2_win2,contr1,offer-timelocked
