DRN_custom,GLM,contrast,timelock
0,GLM_0S5.1_win3,contr1,offer-timelocked
0.0635453064834085,GLM_0S5.1_win3,contr1,offer-timelocked
-0.0412996718460744,GLM_0S5.1_win3,contr1,offer-timelocked
0.085284286664034,GLM_0S5.1_win3,contr1,offer-timelocked
0.00374676394971084,GLM_0S5.1_win3,contr1,offer-timelocked
0.0545586160118826,GLM_0S5.1_win3,contr1,offer-timelocked
-0.0244607371782494,GLM_0S5.1_win3,contr1,offer-timelocked
-0.189529324956647,GLM_0S5.1_win3,contr1,offer-timelocked
0,GLM_0S5.1_win3,contr1,offer-timelocked
-0.265446134864886,GLM_0S5.1_win3,contr1,offer-timelocked
0.141697909454824,GLM_0S5.1_win3,contr1,offer-timelocked
0.0195871824637077,GLM_0S5.1_win3,contr1,offer-timelocked
0.0905207198529907,GLM_0S5.1_win3,contr1,offer-timelocked
0,GLM_0S5.1_win3,contr1,offer-timelocked
0.0923414854670713,GLM_0S5.1_win3,contr1,offer-timelocked
0,GLM_0S5.1_win3,contr1,offer-timelocked
0.14014349781756,GLM_0S5.1_win3,contr1,offer-timelocked
0,GLM_0S5.1_win3,contr1,offer-timelocked
-0.0271093962817942,GLM_0S5.1_win3,contr1,offer-timelocked
0.106175550426694,GLM_0S5.1_win3,contr1,offer-timelocked
-0.177329649445535,GLM_0S5.1_win3,contr1,offer-timelocked
-0.102476932236644,GLM_0S5.1_win3,contr1,offer-timelocked
-0.00211265487755562,GLM_0S5.1_win3,contr1,offer-timelocked
0.0358904382771871,GLM_0S5.1_win3,contr1,offer-timelocked
0.09178152028701,GLM_0S5.1_win3,contr1,offer-timelocked
-0.0681118778918697,GLM_0S5.1_win3,contr1,offer-timelocked
0.255078968301113,GLM_0S5.1_win3,contr1,offer-timelocked
