DRN_custom,GLM,contrast,timelock
0,GLM_0S5.1_win1,contr1,offer-timelocked
0.0470702146728324,GLM_0S5.1_win1,contr1,offer-timelocked
-0.032753153298616,GLM_0S5.1_win1,contr1,offer-timelocked
0.00639708406718523,GLM_0S5.1_win1,contr1,offer-timelocked
-0.0866930046535477,GLM_0S5.1_win1,contr1,offer-timelocked
0.132444075986846,GLM_0S5.1_win1,contr1,offer-timelocked
-0.096007184583586,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
-0.0468109174372475,GLM_0S5.1_win1,contr1,offer-timelocked
0.105221730758959,GLM_0S5.1_win1,contr1,offer-timelocked
0.183332549491596,GLM_0S5.1_win1,contr1,offer-timelocked
0.197618167969282,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
0.0281709846162688,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
0.0768558970567544,GLM_0S5.1_win1,contr1,offer-timelocked
-0.0532302710829789,GLM_0S5.1_win1,contr1,offer-timelocked
-0.170636153852744,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
0.0406631893097389,GLM_0S5.1_win1,contr1,offer-timelocked
-0.00639123638174794,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
0,GLM_0S5.1_win1,contr1,offer-timelocked
