DRN_custom,GLM,contrast,timelock
0.181873991589258,GLM_0S5.1_win6,contr1,offer-timelocked
-0.0998953570661012,GLM_0S5.1_win6,contr1,offer-timelocked
0.0639071757883335,GLM_0S5.1_win6,contr1,offer-timelocked
0.0727418255639353,GLM_0S5.1_win6,contr1,offer-timelocked
0.00528514285060573,GLM_0S5.1_win6,contr1,offer-timelocked
0.102055481218457,GLM_0S5.1_win6,contr1,offer-timelocked
-0.0764978605436464,GLM_0S5.1_win6,contr1,offer-timelocked
-0.0286721301425734,GLM_0S5.1_win6,contr1,offer-timelocked
0,GLM_0S5.1_win6,contr1,offer-timelocked
-0.296425540869752,GLM_0S5.1_win6,contr1,offer-timelocked
0.475381614742472,GLM_0S5.1_win6,contr1,offer-timelocked
0.0328742762253741,GLM_0S5.1_win6,contr1,offer-timelocked
-0.00904621855461558,GLM_0S5.1_win6,contr1,offer-timelocked
0,GLM_0S5.1_win6,contr1,offer-timelocked
0.222823698977564,GLM_0S5.1_win6,contr1,offer-timelocked
0,GLM_0S5.1_win6,contr1,offer-timelocked
0,GLM_0S5.1_win6,contr1,offer-timelocked
0,GLM_0S5.1_win6,contr1,offer-timelocked
0.0800998063352302,GLM_0S5.1_win6,contr1,offer-timelocked
0.0594310148550941,GLM_0S5.1_win6,contr1,offer-timelocked
-0.0567518110613981,GLM_0S5.1_win6,contr1,offer-timelocked
-0.0375608227783363,GLM_0S5.1_win6,contr1,offer-timelocked
0.031006634331361,GLM_0S5.1_win6,contr1,offer-timelocked
0.229256680318089,GLM_0S5.1_win6,contr1,offer-timelocked
0.141811117192468,GLM_0S5.1_win6,contr1,offer-timelocked
-0.0179788372921781,GLM_0S5.1_win6,contr1,offer-timelocked
0.486826338720951,GLM_0S5.1_win6,contr1,offer-timelocked
